Date,Rn,Rg,RH,Ta,Pa,Tbc,P
2021-07-03 00:30:0,-20.62276,0.0,94.24,18.33333,1010.4273199999999,18.08475,0.0
2021-07-03 01:00:0,-12.49053,0.0,95.02499,18.165,1010.44076,17.97167,0.0
2021-07-03 01:30:0,-12.05757,0.0,95.92833,17.93667,1010.26364,17.87,0.061
2021-07-03 02:00:0,-13.13691,0.0,96.48833,17.975,1009.94972,17.83333,0.03
2021-07-03 02:30:0,-14.9842,0.000347189,96.96166,17.89166,1010.0274800000001,17.74,0.032
2021-07-03 03:00:0,-6.837049,0.000694383,96.99167,17.89166,1010.2152800000001,17.69333,0.138
2021-07-03 03:30:0,-9.346418,0.0,97.15333000000001,17.9,1010.1698,17.88833,0.073
2021-07-03 04:00:0,-12.82594,0.0,97.00333,17.82,1009.625,17.76833,0.055999999999999994
2021-07-03 04:30:0,-11.96619,0.00208314,97.25333,17.796670000000002,1009.9200800000001,17.691670000000002,0.1
2021-07-03 05:00:0,-13.792729999999999,0.0,97.52,17.655,1009.7457199999999,17.65833,0.011000000000000001
2021-07-03 05:30:0,-18.74911,0.01180475,97.56499000000001,17.37333,1009.7376800000001,17.41864,0.0
2021-07-03 06:00:0,-15.618870000000001,5.055523,97.41666,17.20833,1010.1026,17.19833,0.0
2021-07-03 06:30:0,1.76873,22.56811,97.32333,17.2,1010.2958,17.218329999999998,0.0
2021-07-03 07:00:0,8.112964,28.880229999999997,97.23666,17.273329999999998,1010.8594400000001,17.31356,0.0
2021-07-03 07:30:0,36.443540000000006,63.327690000000004,97.25333,17.455,1011.20024,17.52373,0.0
2021-07-03 08:00:0,121.7176,171.08,97.245,18.0,1011.5948,18.133329999999997,0.0
2021-07-03 08:30:0,222.0174,299.0395,93.905,18.651670000000003,1011.5115199999999,18.60678,0.0
2021-07-03 09:00:0,425.1321,540.2809,84.18499,19.78333,1011.2996,19.73667,0.0
2021-07-03 09:30:0,439.4099,564.6014,78.93499,20.18,1011.1224800000001,20.42833,0.0
2021-07-03 10:00:0,560.8737,698.1216,73.34,20.96333,1010.8674800000001,21.36833,0.0
2021-07-03 10:30:0,632.9587,778.0866,69.85667,21.691670000000002,1010.9652800000001,22.315,0.0
2021-07-03 11:00:0,406.7393,484.1484,70.34834000000001,22.085,1011.1256,22.406670000000002,0.05
2021-07-03 11:30:0,453.0278,535.2026,69.47832,22.37833,1011.2412800000001,22.781670000000002,0.0
2021-07-03 12:00:0,451.7046,527.9343,67.84,22.755,1011.19304,23.116670000000003,0.0
2021-07-03 12:30:0,638.3484,745.3282,69.005,22.99,1011.13664,23.56,0.0
2021-07-03 13:00:0,769.2107,901.7203,66.345,23.425,1011.1742,24.195,0.0
2021-07-03 13:30:0,358.6656,422.5291,68.89333,23.23166,1011.16076,23.55,0.0
2021-07-03 14:00:0,371.8469,443.9959,65.07,23.043329999999997,1010.98916,23.363329999999998,0.0
2021-07-03 14:30:0,663.2004,788.1158,63.495,23.325,1010.78,23.94833,0.0
2021-07-03 15:00:0,766.1243,922.2953,62.345,23.44166,1010.7746,24.52373,0.0
2021-07-03 15:30:0,681.5512,817.8446,62.77333,23.175,1010.74244,23.96333,0.0
2021-07-03 16:00:0,525.1931,648.6445,63.32666,23.22167,1010.57348,23.78333,0.0
2021-07-03 16:30:0,506.7679,634.7749,64.88,23.2,1010.4206,23.83,0.0
2021-07-03 17:00:0,337.7382,435.8441,66.84,22.64333,1010.28116,23.1,0.0
2021-07-03 17:30:0,245.8329,330.7983,68.73666,22.218329999999998,1010.1202400000001,22.598329999999997,0.0
2021-07-03 18:00:0,214.0989,277.0508,69.55833,21.825,1010.0853199999999,22.10833,0.0
2021-07-03 18:30:0,172.8905,250.417,70.52665999999999,21.71167,1010.07464,21.96667,0.0
2021-07-03 19:00:0,94.27991999999999,161.3818,72.535,21.066670000000002,1010.08604,21.24333,0.0
2021-07-03 19:30:0,26.501309999999997,77.48891,77.16666,20.47,1010.2095199999999,20.59667,0.0
2021-07-03 20:00:0,-9.254251,37.99615,78.76333000000001,19.935,1010.30204,20.015,0.0
2021-07-03 20:30:0,-22.69833,24.91187,82.74166,19.453329999999998,1010.2126400000001,19.485,0.0
2021-07-03 21:00:0,-48.05663,2.57455,86.35999,18.94666,1010.11328,18.866670000000003,0.0
2021-07-03 21:30:0,-33.22694,0.001388671,89.785,18.315,1010.23148,18.168329999999997,0.0
2021-07-03 22:00:0,-15.21141,0.001735835,90.45333000000001,18.4,1010.23148,18.433329999999998,0.0
2021-07-03 22:30:0,-19.36254,0.0,90.15666,18.401670000000003,1010.2180400000001,18.44,0.0
2021-07-03 23:00:0,-28.90972,0.0,91.32499,18.13,1010.05436,18.105,0.0
2021-07-03 23:30:0,-29.8374,0.0,92.41833000000001,17.955,1009.955,17.79166,0.0
2021-07-04 00:00:0,-20.085060000000002,0.08783609,93.14999,17.765,1009.94972,17.60333,0.0
2021-07-04 00:30:0,-17.80278,0.0236428,92.3,17.85666,1009.82624,17.84915,0.0
2021-07-04 01:00:0,-22.807129999999997,0.0,93.04333000000001,17.67833,1009.54448,17.71167,0.0
2021-07-04 01:30:0,-20.51527,0.0,93.65833,17.6,1009.44512,17.53666,0.0
2021-07-04 02:00:0,-19.66791,0.02708033,94.63167,17.37333,1009.2626,17.23333,0.0
2021-07-04 02:30:0,-11.82338,0.0,95.50832,17.19666,1009.319,17.20167,0.0
2021-07-04 03:00:0,-13.444220000000001,0.0,95.785,17.206670000000003,1009.50416,17.22,0.0
2021-07-04 03:30:0,-16.31478,0.0,95.63833000000001,17.29,1008.9218,17.195,0.0
2021-07-04 04:00:0,-14.671920000000002,0.0,95.45499000000001,17.18667,1008.90308,17.045,0.0
2021-07-04 04:30:0,-9.883288,0.0,96.25667,16.92667,1009.01576,16.93,0.214
2021-07-04 05:00:0,-7.946013000000001,0.0,96.59834000000001,16.9,1009.0667599999999,16.86666,0.036000000000000004
2021-07-04 05:30:0,-6.428115,0.08089707,97.03333,16.92333,1009.30292,16.895,0.0
2021-07-04 06:00:0,-4.080615,1.031525,97.03833,17.0,1009.6035199999999,16.973329999999997,2.229
2021-07-04 06:30:0,-1.524572,4.086526,96.92166,16.93667,1009.9094,16.96441,0.9690000000000001
2021-07-04 07:00:0,4.493951,7.8262160000000005,97.14999,16.86167,1010.0516,16.89167,3.003
2021-07-04 07:30:0,16.01784,22.12641,96.99167,16.67,1010.0757199999999,16.68644,0.68
2021-07-04 08:00:0,42.762609999999995,55.17115,96.895,16.70833,1010.0784800000001,16.79167,0.6970000000000001
2021-07-04 08:30:0,76.66311,98.73357,96.72334000000001,16.85833,1010.29856,17.03666,0.02
2021-07-04 09:00:0,63.8474,85.59321,96.02166,17.08,1010.3897599999999,17.183329999999998,0.0
2021-07-04 09:30:0,81.62545,103.8457,95.3,17.241670000000003,1010.4944,17.33,0.0
2021-07-04 10:00:0,88.73666,109.8976,93.98333000000001,17.296670000000002,1010.4434,17.39166,0.08800000000000001
2021-07-04 10:30:0,151.2619,181.1347,94.83166999999999,17.475,1010.4702800000001,17.66166,0.066
2021-07-04 11:00:0,162.1543,194.5898,93.39833,17.835,1010.52128,17.98,0.0
2021-07-04 11:30:0,435.5954,509.0498,88.24667,18.575,1010.57756,18.86441,0.0
2021-07-04 12:00:0,373.1557,441.5739,84.00999,19.50666,1010.44616,19.866670000000003,0.0
2021-07-04 12:30:0,392.1636,462.3717,81.56666,19.81833,1010.38712,20.14667,0.0
2021-07-04 13:00:0,723.7684,844.0781,74.34166,20.84,1010.20736,21.445,0.0
2021-07-04 13:30:0,574.5261,679.4653,74.05666,21.08833,1010.1885199999999,21.60666,0.0
2021-07-04 14:00:0,589.8665,709.4286,72.365,21.14166,1009.9694,21.73333,0.0
2021-07-04 14:30:0,567.761,687.2662,71.54833,21.386670000000002,1009.50176,22.045,0.0
2021-07-04 15:00:0,588.1574,708.9557,69.63333,21.64167,1009.57844,22.28833,0.0
2021-07-04 15:30:0,431.404,532.4692,69.035,21.51833,1010.0451199999999,22.031670000000002,0.0
2021-07-04 16:00:0,589.7869,728.8444,67.29,21.75666,1009.9164800000001,22.36949,0.0
2021-07-04 16:30:0,403.83,520.9242,68.31667,21.51666,1009.86284,21.99667,0.0
2021-07-04 17:00:0,344.5777,444.4388,67.62167,21.24,1009.7636,21.59667,0.0
2021-07-04 17:30:0,354.7462,457.8788,67.175,21.305,1009.4685199999999,21.671670000000002,0.0
2021-07-04 18:00:0,234.8548,308.1561,67.98833,21.078329999999998,1009.32104,21.31167,0.0
2021-07-04 18:30:0,220.9154,291.5734,67.64666,20.86833,1008.8679199999999,21.065,0.0
2021-07-04 19:00:0,120.9015,169.4305,68.12833,20.64333,1008.9209599999999,20.765,0.0
2021-07-04 19:30:0,78.51468,141.8568,70.55666,20.52167,1009.2411199999999,20.545,0.0
2021-07-04 20:00:0,21.53602,49.265159999999995,76.27833000000001,19.875,1009.42892,19.83559,0.0
2021-07-04 20:30:0,-5.8314129999999995,14.280489999999999,78.69666,19.55667,1009.4612,19.34167,0.0
2021-07-04 21:00:0,-26.56389,2.638745,82.06999,19.183329999999998,1009.1258,18.66,0.0
2021-07-04 21:30:0,-34.44751,0.0,87.20499000000001,18.555,1009.0800800000001,17.95167,0.0
2021-07-04 22:00:0,-36.375440000000005,0.000694327,85.39333,18.57333,1009.268,17.42333,0.0
2021-07-04 22:30:0,-24.42836,0.0,89.01167,17.93667,1009.2224,17.13833,0.0
2021-07-04 23:00:0,-24.12105,0.0,91.795,17.433329999999998,1008.9970400000001,17.09,0.0
2021-07-04 23:30:0,-33.69603,0.0,90.675,17.406670000000002,1008.83324,16.81833,0.0
2021-07-05 00:00:0,-16.37396,0.179145,88.92333,17.48333,1008.7178,16.74833,0.0
2021-07-05 00:30:0,-23.44291,0.001371394,88.36333,17.51833,1008.38504,16.96333,0.0
2021-07-05 01:00:0,-17.91132,0.0,88.54333000000001,17.49333,1008.428,16.976670000000002,0.0
2021-07-05 01:30:0,-15.05141,0.10172830000000001,89.15333000000001,17.42833,1008.5460800000001,16.995,0.0
2021-07-05 02:00:0,-28.81532,0.07082744,88.63667,17.56167,1008.64268,17.085,0.0
2021-07-05 02:30:0,-22.57242,0.00012151700000000001,88.10999,17.67333,1008.53,17.16333,0.0
2021-07-05 03:00:0,-43.16684,0.02117902,87.91,17.595,1008.3797599999999,16.691670000000002,0.0
2021-07-05 03:30:0,-38.71092,0.0,88.87,17.25167,1008.07376,15.971670000000001,0.0
2021-07-05 04:00:0,-36.17727,0.0,93.625,16.355,1007.89124,15.756670000000002,0.0
2021-07-05 04:30:0,-47.376090000000005,0.0,91.81333000000001,16.578329999999998,1007.9654,15.32881,0.0
2021-07-05 05:00:0,-11.88228,0.2329728,92.82666,16.43833,1008.1995199999999,15.625,0.0
2021-07-05 05:30:0,-5.190197,0.9412644,91.58166999999999,16.79,1008.2919199999999,16.261670000000002,0.0
2021-07-05 06:00:0,-2.852503,7.584980000000001,90.42333,17.30333,1008.33164,16.68833,0.0
2021-07-05 06:30:0,8.677778,20.52681,90.96999,17.83667,1008.2913199999999,17.32333,0.0
2021-07-05 07:00:0,15.615839999999999,28.55142,91.41666,18.05,1008.1812800000001,17.79,0.0
2021-07-05 07:30:0,44.41935,64.47951,89.48,18.526670000000003,1008.07928,18.421670000000002,0.0
2021-07-05 08:00:0,48.640209999999996,70.68441999999999,86.75333,19.13,1008.1142,19.06,0.0
2021-07-05 08:30:0,112.3249,145.9134,86.47166,19.55667,1007.9934800000001,19.59167,0.0
2021-07-05 09:00:0,131.6765,167.0877,87.42666,19.67,1008.0390800000001,19.92667,0.0
2021-07-05 09:30:0,168.1281,209.3026,83.35166,20.133329999999997,1007.9182400000001,20.395,0.0
2021-07-05 10:00:0,382.0846,460.39599999999996,77.34499,20.85,1007.60204,21.29833,0.0
2021-07-05 10:30:0,571.8968,683.9214,68.61832,22.093329999999998,1006.9862,22.505,0.0
2021-07-05 11:00:0,580.6816,705.0105,65.22,22.54,1006.56476,23.17333,0.0
2021-07-05 11:30:0,652.0091,792.9009,61.075,23.20833,1006.38716,23.91333,0.0
2021-07-05 12:00:0,584.5015,698.7181,59.785,23.59167,1006.1511199999999,24.19,0.0
2021-07-05 12:30:0,701.0022,849.8157,60.518330000000006,24.09667,1005.6066800000001,24.88,0.0
2021-07-05 13:00:0,740.8973,894.1892,58.815,24.85833,1005.1239199999999,25.88166,0.0
2021-07-05 13:30:0,626.6506,760.2710000000001,58.71167,25.401670000000003,1004.6546,26.18,0.0
2021-07-05 14:00:0,730.8774,883.0643,57.363330000000005,26.08333,1004.1968,26.856659999999998,0.0
2021-07-05 14:30:0,785.7802,952.4088,56.095,26.828329999999998,1003.64684,27.761670000000002,0.0
2021-07-05 15:00:0,722.8011,889.673,55.01333,27.433329999999998,1003.0410800000001,28.305,0.0
2021-07-05 15:30:0,674.1074,836.7084,53.67167,28.005,1002.6116,28.871190000000002,0.0
2021-07-05 16:00:0,552.8651,701.1288,52.92333000000001,28.468329999999998,1002.25544,29.14237,0.0
2021-07-05 16:30:0,557.3619,711.2001,51.193329999999996,29.01833,1001.88944,29.58333,0.0
2021-07-05 17:00:0,481.5825,628.1273,49.96833,29.18167,1001.5746800000001,29.82333,0.0
2021-07-05 17:30:0,408.4312,547.5864,49.41167,29.51833,1001.21012,29.77167,0.0
2021-07-05 18:00:0,356.8922,486.9798,48.78333,29.61833,1000.91264,29.77167,0.0
2021-07-05 18:30:0,261.4623,379.2303,48.43333,29.671670000000002,1000.5374,29.62333,0.0
2021-07-05 19:00:0,204.8453,299.3348,52.0,29.19,1000.4364800000001,29.065,0.0
2021-07-05 19:30:0,104.4777,195.2179,52.21167,27.96667,1000.54112,27.71,0.0
2021-07-05 20:00:0,5.030261,80.45509,53.10333000000001,26.71,1000.6958,26.363329999999998,0.0
2021-07-05 20:30:0,-47.93286,12.69665,59.278330000000004,24.87333,1000.6931599999999,24.343329999999998,0.0
2021-07-05 21:00:0,-49.839859999999994,2.227229,65.03667,23.71167,1000.4946800000001,22.39667,0.0
2021-07-05 21:30:0,-43.00911,0.0,66.60333,22.76667,1000.8567199999999,22.01333,0.0
2021-07-05 22:00:0,-29.4294,0.38846840000000005,66.33833,22.26667,1001.9744,21.83333,0.0
2021-07-05 22:30:0,-13.5868,0.15554489999999999,61.68166,22.65,1003.02824,22.47833,0.0
2021-07-05 23:00:0,-25.63879,0.1149112,59.20333,22.65333,1003.3124,22.58667,0.0
2021-07-05 23:30:0,-49.13325,0.0,75.39165,20.35833,1003.8278,20.44666,0.0
2021-07-06 00:00:0,-48.6996,0.0,81.76833,19.21167,1004.1153199999999,19.255,0.0
2021-07-06 00:30:0,-30.262390000000003,0.08228072,77.02833000000001,19.44,1004.20664,19.43051,0.0
2021-07-06 01:00:0,-19.32314,0.000694348,72.34167,19.53,1004.5098800000001,19.56333,0.0
2021-07-06 01:30:0,-27.491770000000002,0.0,76.98666,19.07,1004.97956,19.105,0.0
2021-07-06 02:00:0,-17.57152,0.0,77.96166,18.89,1005.2398400000001,18.91333,0.0
2021-07-06 02:30:0,-30.560309999999998,0.0,77.15666,18.705,1005.1808,18.695,0.0
2021-07-06 03:00:0,-21.914479999999998,0.0,77.10166,18.54833,1005.2719999999999,18.515,0.0
2021-07-06 03:30:0,-20.79733,0.0,71.05,18.60833,1005.44384,18.57333,0.0
2021-07-06 04:00:0,-17.26572,0.0,73.70999,18.343329999999998,1005.6316400000001,18.35,0.0
2021-07-06 04:30:0,-16.97557,0.0,74.74999,18.078329999999998,1005.7792400000001,18.07166,0.0
2021-07-06 05:00:0,-16.79778,0.0,71.02333,17.956670000000003,1006.08512,17.8983,0.0
2021-07-06 05:30:0,-16.83045,0.004513632,73.60831999999999,17.73166,1006.1682800000001,17.67667,0.0
2021-07-06 06:00:0,-14.228129999999998,3.051231,73.87333000000001,17.61833,1006.2783199999999,17.53666,0.0
2021-07-06 06:30:0,-7.73907,9.446342,78.78333,17.24,1006.45016,17.19,0.0
2021-07-06 07:00:0,6.865249,27.11713,76.97666,17.226670000000002,1006.6622,17.07667,0.0
2021-07-06 07:30:0,20.87473,43.254540000000006,76.675,17.185,1006.8634400000001,17.168329999999997,0.0
2021-07-06 08:00:0,59.18318000000001,87.75385,76.43999000000001,17.315,1006.9278800000001,17.401670000000003,0.0
2021-07-06 08:30:0,111.917,149.3524,73.43999000000001,17.9,1007.1989599999999,18.093329999999998,0.0
2021-07-06 09:00:0,83.36228,116.5872,71.96166,18.08833,1007.4458,18.24667,0.0
2021-07-06 09:30:0,124.9228,164.7062,71.17166,18.16667,1007.56124,18.33333,0.0
2021-07-06 10:00:0,184.8677,236.2794,70.64333,18.455,1007.56388,18.73333,0.0
2021-07-06 10:30:0,173.5706,221.8222,70.63333,18.5,1007.7168800000001,18.765,0.0
2021-07-06 11:00:0,246.7757,307.0314,69.36832,18.83833,1007.8054400000001,19.145,0.0
2021-07-06 11:30:0,329.9923,403.1692,65.92833,19.281670000000002,1007.8886,19.67833,0.0
2021-07-06 12:00:0,345.0446,415.5493,63.69166,19.51667,1007.9046800000001,19.953329999999998,0.0
2021-07-06 12:30:0,251.0283,306.6713,65.74166,19.425,1007.98772,19.828329999999998,0.0
2021-07-06 13:00:0,399.4692,478.3603,63.686659999999996,20.005,1008.1316,20.565,0.0
2021-07-06 13:30:0,506.8379,604.8096,61.261669999999995,20.20833,1007.93396,20.78666,0.0
2021-07-06 14:00:0,482.7669,577.9546,59.79667,20.515,1007.804,21.14167,0.0
2021-07-06 14:30:0,559.1464,665.7012,56.35,20.93167,1007.6637199999999,21.54167,0.0
2021-07-06 15:00:0,439.1884,531.66,57.13,20.78666,1007.6744,21.37167,0.0
2021-07-06 15:30:0,592.9113,727.7108,53.955,21.171670000000002,1007.68784,21.905,0.0
2021-07-06 16:00:0,355.9841,438.1668,56.10167,20.93,1007.7093199999999,21.363329999999998,0.0
2021-07-06 16:30:0,387.5567,494.3642,55.305,20.715,1007.6798,21.165,0.0
2021-07-06 17:00:0,401.9619,518.0486,57.35333000000001,20.66667,1007.74952,21.205,0.0
2021-07-06 17:30:0,264.3574,329.6664,59.083330000000004,20.261670000000002,1008.06596,20.62333,0.0
2021-07-06 18:00:0,221.1565,289.7974,59.738330000000005,19.863329999999998,1008.1691599999999,20.095,0.0
2021-07-06 18:30:0,205.9034,296.7569,60.528330000000004,20.026670000000003,1008.32384,20.203329999999998,0.0
2021-07-06 19:00:0,117.7355,186.6093,64.92166,19.38166,1008.63176,19.54833,0.0
2021-07-06 19:30:0,38.50404,72.6517,68.78166,18.82667,1008.8989999999999,18.92833,0.0
2021-07-06 20:00:0,27.69636,66.74421,71.12666,18.593329999999998,1009.0908800000001,18.683329999999998,0.0
2021-07-06 20:30:0,-21.798389999999998,29.8615,73.145,18.22,1009.35656,18.203329999999998,0.0
2021-07-06 21:00:0,-24.398229999999998,3.9178629999999997,76.22166,17.665,1009.5953599999999,17.57166,0.0
2021-07-06 21:30:0,-33.03342,0.0,75.55833,17.37833,1009.87724,17.133329999999997,0.0
2021-07-06 22:00:0,-29.162679999999998,0.0,73.775,17.115,1010.17244,16.526670000000003,0.0
2021-07-06 22:30:0,-52.94276,0.0,75.21166,16.773329999999998,1010.16164,15.53333,0.0
2021-07-06 23:00:0,-50.83911,0.0,75.31666,16.546670000000002,1010.03816,14.29667,0.0
2021-07-06 23:30:0,-33.76416,0.0024304770000000003,79.99166,15.758329999999999,1010.0812400000001,14.026670000000001,0.0
2021-07-07 00:00:0,-32.15106,0.0,82.05666,15.358329999999999,1010.2221199999999,14.185,0.0
2021-07-07 00:30:0,-47.41215,0.0,84.17166,15.07,1010.2394,14.16,0.0
2021-07-07 01:00:0,-34.635059999999996,0.008333532,80.95666999999999,15.37,1010.2718,13.871670000000002,0.0
2021-07-07 01:30:0,-17.78643,0.00277786,82.26833,15.345,1010.45552,14.36333,0.0
2021-07-07 02:00:0,-18.12207,0.0,84.49332,15.233329999999999,1010.4400400000001,14.64915,0.0
2021-07-07 02:30:0,-17.14807,0.01875062,83.69167,15.51167,1010.1166400000001,14.70667,0.0
2021-07-07 03:00:0,-18.59854,0.0006944610000000001,84.965,15.46667,1010.04356,14.723329999999999,0.0
2021-07-07 03:30:0,-18.42441,0.0,86.96166,15.266670000000001,1009.9925599999999,14.84,0.0
2021-07-07 04:00:0,-18.28823,0.0,87.41666,15.27333,1009.9865599999999,14.95333,0.0
2021-07-07 04:30:0,-18.58726,0.0,88.03333,15.235,1010.07608,14.926670000000001,0.0
2021-07-07 05:00:0,-14.0876,0.0,89.44166,15.093329999999998,1010.4002,14.83833,0.069
2021-07-07 05:30:0,-13.678220000000001,0.17917120000000003,92.60999,14.871670000000002,1010.1792800000001,14.57,0.067
2021-07-07 06:00:0,-15.29142,6.355402,93.63,14.743329999999998,1010.41796,14.515,0.0
2021-07-07 06:30:0,10.664639999999999,36.253,92.18666,14.888329999999998,1010.4797599999999,14.63667,0.0
2021-07-07 07:00:0,37.10315,66.01628000000001,91.055,15.301670000000001,1010.4364400000001,15.16,0.0
2021-07-07 07:30:0,38.32408,69.2172,89.30833,15.62333,1010.4944,15.53667,0.0
2021-07-07 08:00:0,73.93851,115.2399,87.43333,16.203329999999998,1010.68748,16.24333,0.0
2021-07-07 08:30:0,140.065,191.0025,83.21833000000001,17.085,1010.98316,17.235,0.0
2021-07-07 09:00:0,214.59900000000002,284.9854,79.12333000000001,18.07,1011.077,18.20833,0.0
2021-07-07 09:30:0,347.2601,443.4213,72.91166,19.058329999999998,1011.10916,19.398329999999998,0.0
2021-07-07 10:00:0,469.1519,574.273,71.55,19.45833,1011.19244,19.96167,0.0
2021-07-07 10:30:0,201.0656,260.9444,75.49,18.855,1011.4150400000001,19.13051,0.0
2021-07-07 11:00:0,210.12900000000002,262.8335,75.8,18.765,1011.6619999999999,19.035,0.0
2021-07-07 11:30:0,206.8621,256.5762,78.805,18.15333,1012.0001599999999,18.421670000000002,0.1
2021-07-07 12:00:0,316.6915,385.2366,77.60999,17.935,1012.33292,18.09167,0.07400000000000001
2021-07-07 12:30:0,234.7707,292.6668,76.19499,18.2,1012.44836,18.35,0.0
2021-07-07 13:00:0,274.1081,331.6537,76.75166,18.61833,1012.54496,18.95833,0.0
2021-07-07 13:30:0,277.9722,340.0968,75.91,18.24667,1012.73816,18.55333,0.0
2021-07-07 14:00:0,364.4639,441.8222,73.00166,18.331670000000003,1012.98764,18.71333,0.0
2021-07-07 14:30:0,311.11,379.4774,74.32833000000001,18.53333,1013.1058400000001,19.04,0.0
2021-07-07 15:00:0,220.8642,274.3113,78.58499,17.99,1013.5164800000001,18.315,0.0
2021-07-07 15:30:0,181.3158,225.0237,81.29333000000001,17.69833,1013.84648,17.89333,0.0
2021-07-07 16:00:0,128.2533,169.7631,82.89833,17.645,1013.94848,17.86,0.0
2021-07-07 16:30:0,57.10399,81.94083,87.58666,16.735,1014.28664,16.875,0.435
2021-07-07 17:00:0,68.73128,102.0905,90.94999,15.835,1014.3000800000001,15.77333,0.07
2021-07-07 17:30:0,180.3245,236.0985,89.20833,16.433329999999998,1014.29744,16.51667,0.0
2021-07-07 18:00:0,178.9876,251.4556,84.83666,17.105,1014.38588,17.23333,0.0
2021-07-07 18:30:0,179.135,266.5412,73.965,17.863329999999998,1014.6139999999999,17.835,0.0
2021-07-07 19:00:0,150.1768,239.2672,71.23499,17.95167,1014.8421199999999,17.90833,0.0
2021-07-07 19:30:0,60.487790000000004,160.9863,70.68999000000001,17.86,1015.09976,17.69833,0.0
2021-07-07 20:00:0,-5.456025,89.44111,71.27166,17.543329999999997,1015.41116,17.29167,0.0
2021-07-07 20:30:0,-4.717017,30.28117,78.245,16.535,1015.5264800000001,16.21333,0.0
