Freq [GHz],"dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","dB(S(2,1)) [] - $eps1='13.5' $eps2='3.25'","dB(S(2,1)) [] - $eps1='14' $eps2='3.4'","dB(S(2,1)) [] - $eps1='14.5' $eps2='3.55'","dB(S(2,1)) [] - $eps1='15' $eps2='3.7'","dB(S(2,1)) [] - $eps1='15.5' $eps2='3.85'","dB(S(2,1)) [] - $eps1='16' $eps2='4'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='13.5' $eps2='3.25'","arg(S(2,1)) [deg] - $eps1='14' $eps2='3.4'","arg(S(2,1)) [deg] - $eps1='14.5' $eps2='3.55'","arg(S(2,1)) [deg] - $eps1='15' $eps2='3.7'","arg(S(2,1)) [deg] - $eps1='15.5' $eps2='3.85'","arg(S(2,1)) [deg] - $eps1='16' $eps2='4'",
2.477886497,-14.16415887,-15.80113318,-17.59128696,-19.49059114,-21.14326637,-22.18149365,-23.18082211,-23.77445074,-24.02914741,-24.47501398,-24.55992037,-24.49661291,-24.25791231,-23.27091028,-21.99196792,-21.45558238,-21.04996388,-20.60677076,-20.22061114,-19.92377555,-19.58081019,-19.4001404,-19.17735257,-19.00445309,-18.73411587,58.87927024,30.00404563,2.971002392,-20.95236793,-42.53903561,-60.95995229,-79.98346025,-97.53030875,-114.6388748,-132.4015664,-148.7655078,-166.0410609,177.1829468,168.194019,164.85022,154.5316354,145.5861413,138.0639292,130.050002,124.7585983,118.6152137,111.9077644,106.4016705,99.38511471,94.35099489,
2.483561644,-14.19551644,-15.8628446,-17.65794308,-19.56696536,-21.21360189,-22.23830562,-23.22478478,-23.81359565,-24.07412397,-24.52580602,-24.61874454,-24.56441531,-24.32916535,-23.34422707,-22.06956353,-21.53204812,-21.12717648,-20.68641202,-20.29785756,-20.00343325,-19.65768647,-19.47952505,-19.26005935,-19.0892496,-18.82450991,52.78509591,23.83669198,-3.217784966,-27.09075833,-48.64568189,-67.04626986,-86.14793117,-103.8025425,-121.0541534,-138.9222021,-155.3329656,-172.6647866,170.5079287,161.4692892,158.0884912,147.722449,138.7435419,131.1991971,123.1373838,117.832287,111.6234538,104.9024729,99.33646648,92.27009891,87.16908136,
2.489236791,-14.22836501,-15.92573288,-17.72541665,-19.64340133,-21.28328109,-22.29407208,-23.26847786,-23.85287779,-24.11965841,-24.57748158,-24.67830585,-24.63290763,-24.40095598,-23.41803265,-22.14760844,-21.60885331,-21.20471955,-20.76622214,-20.37552007,-20.08366595,-19.73573846,-19.56003128,-19.34451614,-19.17671479,-18.91827,46.68704988,17.68897841,-9.390321103,-33.20944847,-54.73647529,-73.12306559,-92.30688176,-110.0685465,-127.4597333,-145.4316335,-161.8865724,-179.2724285,163.8488961,154.7606552,151.3447599,140.9293529,131.9155803,124.3489196,116.2353666,110.9162222,104.6394826,97.90232534,92.27608959,85.15908021,79.99149461,
2.494911937,-14.26290459,-15.98952195,-17.7935605,-19.71967557,-21.35215224,-22.34873804,-23.31188214,-23.89224261,-24.1656638,-24.62994248,-24.73848481,-24.70194565,-24.47315157,-23.49219988,-22.22595639,-21.68588591,-21.28250466,-20.8461304,-20.45361618,-20.16450945,-19.81505513,-19.64183359,-19.43094643,-19.26707582,-19.01563828,40.58631195,11.56114731,-15.5465446,-39.30892023,-60.81239049,-79.19142031,-98.46072061,-116.3286064,-133.8558752,-151.9299658,-168.4264887,174.1357764,157.205441,148.0675555,144.6184161,134.1515419,125.1013913,117.5119794,109.3429762,104.0095387,97.66284734,90.90669572,85.22041776,78.05300403,72.81966116,
2.500587084,-14.29930192,-16.05393256,-17.86222277,-19.79557364,-21.42008264,-22.4022664,-23.35498233,-23.93164018,-24.21205965,-24.68309369,-24.79916277,-24.77139011,-24.54562739,-23.56661318,-22.30447318,-21.76304911,-21.36046241,-20.92609257,-20.53218631,-20.24602073,-19.89573946,-19.72512753,-19.51957511,-19.36052625,-19.11682325,34.48426213,5.453217553,-21.68644974,-45.38980195,-66.8744664,-85.25239771,-104.6098335,-122.5829984,-140.242855,-158.4173296,-174.9528997,167.5595219,150.5770962,141.3893768,137.9087852,127.3881889,118.3000767,110.6872537,102.4593273,97.11146693,90.69324798,83.91524208,78.16969744,70.95310859,65.65522946,
2.506262231,-14.3376864,-16.11868769,-17.93124739,-19.87089296,-21.48695934,-22.45463705,-23.39776683,-23.97102508,-24.25877134,-24.73684318,-24.86022272,-24.84110455,-24.61826713,-23.64116924,-22.38303769,-21.840266,-21.43854294,-21.00609049,-20.61129102,-20.32827554,-19.97790394,-19.81011944,-19.61061628,-19.45722264,-19.22200406,28.38244745,-0.635019963,-27.81009808,-51.45286046,-72.92379035,-91.30703013,-110.7545854,-128.8320165,-146.6209664,-164.8938766,178.5339662,160.9984371,143.9633424,134.725463,131.2151371,120.6384074,111.5107242,103.8736419,95.58364235,90.22135247,83.73055235,76.92792882,71.12451549,63.8608394,58.50004245,
2.511937378,-14.37814698,-16.18351817,-18.00047496,-19.94544566,-21.55268887,-22.50584517,-23.44022641,-24.01035468,-24.30572951,-24.79110055,-24.92155047,-24.9109599,-24.69096407,-23.71577749,-22.46154256,-21.91747479,-21.51671606,-21.086131,-20.69100788,-20.4113654,-20.06166589,-19.89701633,-19.70426411,-19.55728598,-19.33133299,22.2825373,-6.703998479,-33.91762916,-57.49899,-78.96148054,-97.35630876,-116.8953259,-135.0759734,-152.990508,-171.3597828,172.0338349,154.4520893,137.3636122,128.0751255,124.5366974,113.9013275,104.7324255,97.07009174,88.71526934,83.33867446,76.77480646,69.94503006,64.08575524,56.7777838,51.35614292,
2.517612524,-14.42072989,-16.24816826,-18.06974409,-20.01906106,-21.61719727,-22.55589961,-23.48235446,-24.04959293,-24.35286961,-24.84577612,-24.98303375,-24.98083215,-24.76362181,-23.79036026,-22.53989466,-21.99463194,-21.59497093,-21.1662438,-20.77142723,-20.49539407,-20.14714232,-19.98601644,-19.80068687,-19.66080519,-19.44493363,16.18628054,-12.75436383,-40.00927037,-63.52920093,-84.98867199,-103.4011749,-123.0323773,-141.3151738,-159.3517879,-177.8152467,165.5463869,147.9199782,130.7772957,121.4376529,117.8726578,107.176075,97.96429513,90.27562212,81.85369481,76.46306158,69.82623605,62.96711713,57.05454734,49.70563237,44.22579804,
2.523287671,-14.46543762,-16.31240071,-18.13889318,-20.09158746,-21.68042905,-22.60482131,-23.52414643,-24.08870613,-24.40013118,-24.90078577,-25.04456274,-25.05060666,-24.83615453,-23.86485288,-22.6180153,-22.07171134,-21.67331522,-21.24647964,-20.852649,-20.58047401,-20.23444512,-20.07730115,-19.90002367,-19.76784046,-19.56289427,10.09546029,-18.78695501,-46.08534494,-69.54459807,-91.00649886,-109.4425143,-129.1660572,-147.5499337,-165.7051218,175.7395007,159.0712546,141.401544,124.2037521,114.8123215,111.2221876,100.4617765,91.2054888,83.48934581,74.99855394,69.59430325,62.88524482,55.99503375,50.03222399,42.64616426,37.11152241,
2.528962818,-14.51222887,-16.37600097,-18.20776239,-20.16289401,-21.74234698,-22.65264149,-23.56559941,-24.12766535,-24.44745793,-24.9560429,-25.10603311,-25.12017413,-24.90848753,-23.93920334,-22.69584023,-22.14870064,-21.75177391,-21.3269073,-20.93477916,-20.66672182,-20.32367619,-20.17102821,-20.00238279,-19.8784236,-19.68525711,4.011845233,-24.80277809,-52.14627706,-75.54636847,-97.01608481,-115.4811515,-135.2966629,-153.7805759,-172.0508213,169.3042084,152.6080172,134.8961708,117.6423135,108.1984054,104.5844445,93.75762625,84.45522079,76.71048847,68.14962975,62.732357,55.95240359,49.02986314,43.02028148,35.6012534,30.01608382,
2.534637965,-14.56101998,-16.4387805,-18.27619586,-20.23287174,-21.80293063,-22.69940011,-23.60671221,-24.16644586,-24.49479755,-25.011466,-25.16734413,-25.18943997,-24.98055752,-24.0133719,-22.7733194,-22.22560501,-21.83038756,-21.40760999,-21.01792503,-20.75425428,-20.41492327,-20.26732712,-20.10784079,-19.99255732,-19.81200559,-2.062856958,-30.80297499,-58.19259786,-81.53575912,-103.0185285,-121.5178478,-141.4244813,-160.0074211,-178.3892067,162.8785871,146.1562053,128.4031896,111.0922957,101.5951856,97.95858556,87.06282068,77.71278011,69.9384025,61.30686194,55.87735126,49.02843545,42.07289148,36.02035254,28.57287598,22.94247977,
2.540313112,-14.61168894,-16.50057876,-18.34404422,-20.30143426,-21.86217521,-22.74514429,-23.6474852,-24.2050264,-24.54209932,-25.06697558,-25.22840042,-25.25831745,-25.05231241,-24.08733045,-22.85041651,-22.30244118,-21.90921025,-21.48868263,-21.10219258,-20.84318383,-20.50825624,-20.36629539,-20.21644115,-20.11021027,-19.94305094,-8.127034835,-36.78878909,-64.22493921,-87.51405767,-109.0148952,-127.5533003,-147.5497874,-166.230788,175.2793869,156.4623161,139.7152936,121.9218899,104.5530058,95.00195877,91.34377682,80.37664341,70.97754444,63.17258273,54.47033353,49.02958328,42.11419664,35.12557043,29.03418511,21.56311463,15.89388197,
2.545988258,-14.6640755,-16.56126406,-18.41116679,-20.36851784,-21.92009066,-22.78992682,-23.68791997,-24.24338918,-24.58931689,-25.12249509,-25.28911414,-25.32673289,-25.12371145,-24.16106172,-22.92710839,-22.37923755,-21.9883071,-21.57022721,-21.1876827,-20.93361442,-20.60372409,-20.46799602,-20.3281923,-20.23130886,-20.07822072,-14.17922445,-42.76153025,-70.24403699,-93.48257345,-115.006206,-133.5881411,-153.6728462,-172.450985,168.9546415,150.055036,133.2847165,115.4515241,98.0237511,88.41804509,84.73920317,73.69843154,64.24899202,56.41266945,47.64027568,42.18951252,35.21065371,28.18948241,22.06362521,14.57414809,8.873547426,
2.551663405,-14.71798917,-16.62073321,-18.47743403,-20.43408127,-21.97669997,-22.83380486,-23.72801989,-24.281519,-24.63640489,-25.17795163,-25.34940608,-25.39462306,-25.19472447,-24.2345583,-23.0033843,-22.45603548,-22.06775159,-21.65234948,-21.27448874,-21.02563739,-20.70135258,-20.5724558,-20.44306466,-20.35573224,-20.21724976,-20.21813481,-48.72254142,-76.2507219,-99.44261665,-120.9934316,-139.6229394,-159.793915,-178.6683481,162.6362017,143.6563583,126.8638477,108.9913166,91.50384639,81.84279474,78.14407695,67.02758835,57.52671026,49.65845534,40.81705057,35.35774924,28.31885867,21.26630615,15.11059694,7.608218602,1.884702786,
2.557338552,-14.7732121,-16.67890986,-18.54272955,-20.49810509,-22.03203792,-22.87683873,-23.76778946,-24.3194052,-24.68332106,-25.2332771,-25.40920478,-25.46193995,-25.26533158,-24.3078217,-23.07924493,-22.53288141,-22.14762254,-21.73515441,-21.36269134,-21.1193279,-20.80114262,-20.67966359,-20.56098696,-20.48330155,-20.35977622,-26.24266967,-54.67316823,-82.24591017,-105.3954816,-126.9774859,-145.6582033,-165.91324,175.1168433,156.3237231,137.265846,120.4520265,102.5404755,84.99262181,75.27559342,71.55764561,60.36360641,50.81040148,42.90987842,34.00114482,28.53504004,21.43992308,14.35778597,8.177076629,0.6675759361,-5.069598166,
2.563013699,-14.82950562,-16.73574255,-18.6069522,-20.56059052,-22.08614962,-22.91909084,-23.80723467,-24.35703785,-24.73002644,-25.28840858,-25.46844838,-25.52864527,-25.33552262,-24.38086121,-23.15470143,-22.60982947,-22.22800146,-21.81874355,-21.45235903,-21.2147414,-20.90306928,-20.78956914,-20.68184265,-20.6137785,-20.50534266,-32.25196096,-60.61473419,-88.23059794,-111.3424289,-132.9592219,-151.6943834,-172.0310603,168.904257,150.0168468,130.8830307,114.0485546,96.09819592,78.48942951,68.71586668,64.97919959,53.7060588,44.09988492,36.16702666,27.19315446,21.72224722,14.57499146,7.465699597,1.265056664,-6.245594962,-11.9866305,
2.568688845,-14.88661517,-16.7912018,-18.67001732,-20.6215581,-22.13908915,-22.9606248,-23.84636247,-24.39441053,-24.77648361,-25.3432889,-25.52708702,-25.59471596,-25.40529594,-24.45369277,-23.22977429,-22.68693787,-22.30896875,-21.90321053,-21.54354385,-21.31191102,-21.00708123,-20.90208166,-20.80546635,-20.74686092,-20.65340452,-38.24535386,-66.54852156,-94.20583664,-117.2846704,-138.9394273,-157.7318753,-178.147607,162.6936115,143.7151785,124.5074093,107.6527005,89.66368156,71.99364871,62.16308299,58.40807643,47.05460839,37.39509536,29.43011952,20.39377131,14.92032768,7.725215311,0.5918258606,-5.623500227,-13.12927498,-18.86416189,
2.574363992,-14.94427564,-16.84527709,-18.73185822,-20.68104611,-22.19091812,-23.00150461,-23.88518154,-24.43151779,-24.82265828,-25.39786906,-25.58508113,-25.66014026,-25.47465797,-24.5263379,-23.30449208,-22.76426631,-22.39060181,-21.98863831,-21.63627946,-21.41084521,-21.11310097,-21.0170688,-20.93164185,-20.8821854,-20.80334531,-44.22246016,-72.47575869,-100.1727295,-123.2233569,-144.9188228,-163.7710242,175.7368971,156.4845892,137.4183314,118.1384376,101.2637106,83.23614342,65.50469121,55.61675571,51.84366753,40.4089999,30.69607826,22.69949953,13.60376319,8.130307126,0.8917266928,-6.262091562,-12.48672026,-19.98169166,-25.70060798,
2.580039139,-15.00221851,-16.8979742,-18.79242684,-20.73910853,-22.24170441,-23.0417941,-23.9237014,-24.46835973,-24.86852057,-25.45210587,-25.64240329,-25.72491813,-25.54362207,-24.59882251,-23.37889016,-22.84187532,-22.47297143,-22.07509634,-21.73057963,-21.51152618,-21.22102521,-21.13435588,-21.06010146,-21.01933314,-20.95449964,-50.1831084,-78.39761212,-106.1324101,-129.1595645,-150.8980611,-169.8121286,169.6222368,150.276911,131.1258911,111.7755567,94.88081817,76.81480775,59.02200443,49.07644384,45.285421,33.76906878,24.00298167,15.97561538,6.82395963,1.353252741,-5.924386549,-13.09438439,-19.32288301,-26.80144189,-32.49516502,
2.585714286,-15.06017339,-16.94931238,-18.85169418,-20.79581326,-22.29152076,-23.08155633,-23.96193275,-24.50493335,-24.91404398,-25.50596717,-25.69903835,-25.78906114,-25.61220758,-24.671176,-23.45300933,-22.91982422,-22.55613997,-22.16263823,-21.82643693,-21.61390897,-21.33072593,-21.25372592,-21.19052834,-21.15783973,-21.10618291,-56.12737015,-84.3151838,-112.0860272,-135.0942891,-156.8777264,-175.8554453,163.5082039,144.0702708,124.8374129,105.4181635,88.50324985,70.39893759,52.54507468,42.54175176,38.73284418,27.13472237,17.31604542,9.259008814,0.05522154775,-5.40975449,-12.72210585,-19.90350539,-26.13049896,-33.58757814,-39.24790193,
2.591389432,-15.11787516,-16.99932222,-18.90965028,-20.85123996,-22.3404437,-23.12085326,-23.99988724,-24.54124062,-24.95920704,-25.55942884,-25.75498319,-25.85259126,-25.68043886,-24.74343011,-23.52689457,-22.99816347,-22.64015912,-22.25129961,-21.92382227,-21.71792107,-21.44205172,-21.3749209,-21.32256094,-21.29721042,-21.25772565,-62.05554142,-90.22951255,-118.0347284,-141.0284372,-162.858335,178.0988076,157.3945972,137.8643641,118.5524464,99.06564854,82.13023693,63.987825,46.07342785,36.01232814,32.18550493,20.50595967,10.63558796,2.55028661,-6.701569988,-12.15765089,-19.50050597,-26.68807924,-32.90838213,-40.33969287,-45.95979474,
2.597064579,-15.17506646,-17.04804393,-18.96630387,-20.90547799,-22.38855233,-23.15974545,-24.0375776,-24.57728575,-25.00399319,-25.61247636,-25.8102468,-25.91554067,-25.74834438,-24.81561808,-23.60059349,-23.07694462,-22.72506822,-22.34109703,-22.0226835,-21.82346289,-21.55482971,-21.49764436,-21.45580111,-21.436938,-21.40850981,-67.96813464,-96.141576,-123.9796447,-146.962822,-168.8403375,172.0504455,151.2812218,131.6589022,112.2705141,92.71738713,75.76102515,57.58080012,39.60663061,29.48786378,25.64303184,13.8828204,3.961991205,-4.149894797,-13.44554758,-18.88941767,-26.25877837,-33.4469556,-39.65572512,-47.05797678,-52.63269293,
2.602739726,-15.23150171,-17.09552606,-19.02168161,-20.9586243,-22.43592725,-23.19829191,-24.07501728,-24.61307463,-25.04839342,-25.6651064,-25.86484957,-25.97794796,-25.81595581,-24.88777384,-23.67415516,-23.15620899,-22.81089298,-22.43202629,-22.1229468,-21.93040872,-21.66886794,-21.62156592,-21.58982515,-21.57652434,-21.55800363,-73.86586774,-102.0522952,-129.9218753,-152.8981613,-174.8241201,165.9993137,145.1678877,125.4535636,105.99113,86.37274946,69.39488184,51.17725438,33.14429033,22.96808889,19.10511216,7.265418915,-2.704315976,-10.84085707,-20.17587648,-25.60411087,-32.99625356,-40.17926545,-46.37216279,-53.74325554,-59.26921166,
2.608414873,-15.28694943,-17.14182463,-19.07582711,-21.01078143,-22.48264967,-23.23654991,-24.11222079,-24.64861635,-25.09240364,-25.71732532,-25.91882363,-26.03986026,-25.88330717,-24.95993137,-23.74762886,-23.2359895,-22.89764508,-22.52406365,-22.22451691,-22.03860844,-21.78395825,-21.7463281,-21.72419799,-21.71550364,-21.70579072,-79.74965342,-107.9625383,-135.8624746,-158.8350762,179.1899916,159.9452855,139.0544099,119.2480455,99.71379004,80.03110193,63.03110645,44.77661493,26.68605282,16.45276967,12.57148927,0.6539088477,-9.362874295,-17.52192193,-26.89178102,-32.30088964,-39.71242192,-46.88447312,-53.05782152,-60.39696907,-65.87255311,
2.61409002,-15.34119555,-17.18700261,-19.12879967,-21.06205559,-22.52880053,-23.27457509,-24.14920343,-24.68392309,-25.13602844,-25.7691508,-25.97221117,-26.10133132,-25.9504341,-25.03212413,-23.82106289,-23.31631321,-22.98532114,-22.61716501,-22.32727887,-22.14788976,-21.89987966,-21.87155523,-21.85848966,-21.85346566,-21.85159024,-85.62058539,-113.873123,-141.8024396,-164.7740926,173.20173,153.8882543,132.9406065,113.0420185,93.43798009,73.691836,56.66903814,38.37836737,20.23160149,9.941704484,6.041958871,-5.951520254,-16.01321331,-24.19243429,-33.59256545,-38.97904217,-46.40695248,-53.56242348,-59.71334616,-67.02112816,-72.44627139,
2.619765166,-15.39404693,-17.23112963,-19.18067276,-21.1125548,-22.5744598,-23.31242143,-24.1859817,-24.71901028,-25.17928003,-25.8206114,-26.0250634,-26.16241876,-26.01737331,-25.10438458,-23.89450365,-23.39719593,-23.07390353,-22.71126668,-22.43110002,-22.25806128,-22.01640239,-21.99686465,-21.99229375,-21.99007683,-21.99526474,-91.47993483,-119.7848193,-147.7427,-170.7156443,167.2108814,147.828135,126.8262979,106.8351702,87.16317839,67.35435062,50.30806133,31.98205432,13.78065466,3.434719702,-0.4836364121,-12.5506577,-22.65486722,-30.85178883,-40.27763747,-45.6380131,-53.07970976,-60.21337775,-66.33989966,-73.61822478,-78.99400227,
2.625440313,-15.44533225,-17.27428175,-19.23153253,-21.16238743,-22.6197058,-23.3501414,-24.22257317,-24.7538987,-25.22217897,-25.87174123,-26.07744055,-26.22318465,-26.08416191,-25.17674398,-23.96799482,-23.47864468,-23.16336064,-22.80628838,-22.53583297,-22.36891599,-22.13329233,-22.1218795,-22.12524597,-22.12509934,-22.13681465,-97.32912977,-125.6983504,-153.6841089,-176.6600762,161.2172817,141.7648589,120.7113065,100.627158,80.88888213,61.01808968,43.9476144,25.58727143,7.332962483,-3.06833461,-7.005412662,-19.1432845,-29.28739283,-37.49945046,-46.94652936,-52.27742441,-59.73076618,-66.83803357,-72.93913019,-80.19108686,-85.51918968,
2.63111546,-15.49490822,-17.31654135,-19.28147598,-21.21166057,-22.66461464,-23.38778609,-24.25899677,-24.78861288,-25.2647547,-25.92259279,-26.12940996,-26.28369361,-26.15083714,-25.2492322,-24.04157676,-23.56065824,-23.25364767,-22.90213406,-22.64131803,-22.48023566,-22.25031608,-22.24624332,-22.25704211,-22.25840105,-22.27635967,-103.1697479,-131.6143917,-159.6274368,177.3923496,155.2208128,135.6983715,114.5954536,94.41765934,74.61458105,54.68250135,37.58719348,19.19367029,0.8883040679,-9.567588896,-13.52345196,-25.72918162,-35.9103861,-44.13497279,-53.59890512,-58.89709593,-66.36041235,-73.43752547,-79.51310386,-86.74271239,-92.02483961,
2.636790607,-15.54266047,-17.35799704,-19.33060933,-21.26047881,-22.70925993,-23.42540556,-24.29527316,-24.82318259,-25.30704485,-25.9732149,-26.18104459,-26.3440127,-26.2174359,-25.32187769,-24.11528616,-23.64322693,-23.34470857,-22.99869559,-22.747387,-22.59179566,-22.36724644,-22.36963454,-22.38745316,-22.38996,-22.41410944,-109.0034986,-137.5335702,-165.5733654,171.441448,149.2213972,129.6286307,108.4785674,88.20632521,68.33979625,48.34712228,31.22635146,12.80095271,-5.553516279,-16.06315819,-20.03780794,-32.30814464,-42.5234951,-50.75801928,-60.23458257,-65.4970637,-72.96916102,-80.01340142,-86.06420393,-93.27607705,-98.51333175,
2.642465753,-15.58850915,-17.39874339,-19.3790462,-21.30894326,-22.75371239,-23.46304886,-24.33142473,-24.85764501,-25.34909571,-26.02368002,-26.23242302,-26.40420955,-26.28399483,-25.39470766,-24.18915574,-23.72633413,-23.43647722,-23.09585456,-22.85386675,-22.7033707,-22.4838684,-22.49178111,-22.51633621,-22.51985885,-22.55032782,-114.8322021,-143.4564619,-171.5224847,165.4871039,143.2189943,123.5556052,102.3604661,81.99283705,62.064064,42.0114925,24.8647096,6.408874149,-11.99267128,-22.55514609,-26.54851413,-38.87998719,-49.12643457,-57.36837364,-66.85353962,-72.07758502,-79.55774607,-86.56757417,-92.59500113,-99.79393806,-104.9863087,
2.6481409,-15.63241142,-17.43888076,-19.42690589,-21.35715028,-22.79803945,-23.50076466,-24.36747628,-24.89204032,-25.39096235,-26.07405283,-26.28362699,-26.46435187,-26.35054997,-25.46774817,-24.26321449,-23.80995576,-23.52887974,-23.19348797,-22.96058306,-22.8147407,-22.59998557,-22.61247282,-22.64363953,-22.64827045,-22.68529524,-120.6577615,-149.3835895,-177.475291,159.529265,137.2135962,117.4792729,96.24097628,75.77687761,55.78694946,35.67524233,18.50195133,0.01723802214,-18.42931452,-29.04364788,-33.05559016,-45.44456061,-55.71899578,-63.96594879,-73.45591778,-78.63915011,-86.12711365,-93.10224665,-99.10810437,-106.2986632,-111.4446499,
2.653816047,-15.67436511,-17.47851489,-19.47431167,-21.4051916,-22.84230563,-23.5386013,-24.40345501,-24.92641866,-25.43270676,-26.12441162,-26.33474074,-26.52450722,-26.41713691,-25.54102458,-24.33748778,-23.89406403,-23.62183667,-23.29146971,-23.06736482,-22.92569727,-22.71542663,-22.73157137,-22.76940092,-22.77543679,-22.81927399,-126.4821312,-155.3154188,176.5678143,153.5679336,131.2052217,111.3996207,90.11992405,69.55813361,49.50806811,29.33804672,12.13782458,-6.374105065,-24.86358342,-35.52875314,-39.55904797,-52.00174831,-62.30105472,-70.55079972,-80.04202461,-85.18247437,-92.67840476,-99.61981487,-105.606005,-112.7920893,-117.888525,
2.659491194,-15.71441151,-17.51775654,-19.5213892,-21.45315306,-22.88657208,-23.57660721,-24.43939152,-24.96083466,-25.47439923,-26.1748377,-26.3858501,-26.58474215,-26.48379096,-25.61456184,-24.4119978,-23.97862652,-23.71526575,-23.38967548,-23.17404772,-23.0360503,-22.83005173,-22.84901602,-22.89373945,-22.9016426,-22.95248009,-132.3072574,-161.2523562,170.6065235,147.6031592,125.1939148,105.3166446,83.99713994,63.33631648,43.2270707,22.99964714,5.772141546,-12.76526563,-31.29560072,-42.01054792,-46.05889741,-58.55147746,-68.87257652,-77.12311283,-86.61233186,-91.7084893,-99.21292685,-106.1227537,-112.0909294,-119.2754407,-124.3175085,
2.665166341,-15.75263583,-17.55672101,-19.56826495,-21.50111475,-22.93089682,-23.61483114,-24.47531933,-24.99535011,-25.51611445,-26.22541416,-26.43704089,-26.64512258,-26.55054714,-25.68838495,-24.48676416,-24.06360858,-23.80908379,-23.48798629,-23.28047877,-23.14563448,-22.94375828,-22.96482463,-23.01684065,-23.0271877,-23.08506345,-138.1350459,-167.1947445,164.6406212,141.6350306,119.179739,99.23034952,77.87245939,57.11116651,36.94366759,16.65985414,-0.5952240695,-19.15631864,-37.72547751,-48.48911588,-52.55515081,-65.09372287,-75.43362067,-83.68321213,-93.16747279,-98.2183234,-105.7321146,-112.6134931,-118.5647145,-125.7493014,-130.7307354,
2.670841487,-15.78916556,-17.59552736,-19.61506478,-21.54915081,-22.97533481,-23.65332276,-24.51127503,-25.03003267,-25.55793451,-26.2762317,-26.48839844,-26.70571035,-26.61744063,-25.7625194,-24.56180454,-24.14897495,-23.90321017,-23.58629203,-23.38652005,-23.254315,-23.05648546,-23.07908958,-23.13893773,-23.15236069,-23.21709765,-143.967297,-173.1428602,158.6699811,135.6636687,113.162774,93.14075064,71.74572585,50.88245949,30.65762339,10.31853116,-6.964338752,-25.54729745,-44.15331343,-54.96453862,-59.04782624,-71.62850572,-81.98433593,-90.23154863,-99.70822185,-104.7132685,-112.2374796,-119.0942962,-125.0287188,-132.2136419,-137.1270715,
2.676516634,-15.82416811,-17.6342978,-19.66191262,-21.59732953,-23.01993827,-23.69213248,-24.54729969,-25.06495679,-25.59994427,-26.3273724,-26.54000643,-26.76656921,-26.68450682,-25.83699158,-24.63713546,-24.23469115,-23.99756874,-23.68449485,-23.49205275,-23.3619932,-23.16821711,-23.19196869,-23.26028985,-23.27741651,-23.34857773,-149.8056552,-179.0969101,152.6945631,129.6892188,107.1431132,87.04787539,65.61679597,44.64999737,24.36876306,3.975636946,-13.33521314,-31.9382099,-50.57919838,-61.43689553,-65.53695004,-78.15589556,-88.5249598,-96.76868875,-106.2354896,-111.1947465,-118.7305502,-125.5671487,-131.4837736,-138.6678919,-143.5052814,
