Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='13' $eps2='3.1'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='13' $eps2='3.1'"
0.156751467710372,-0.359997198250626,-0.425961549271394,-0.476418280994014,-0.518850560111662,-0.614535530197905,-0.747298528992803,-0.706124675717465,-0.706367191935555,-0.641962558219032,-0.650415406899088,-0.618572990621263,-0.616531434124113,-0.624491141946816,-74.5193169802893,-76.6844096351414,-77.9933095391447,-79.3980811765425,-81.2512518996855,-85.2571103936996,-85.069171521419,-85.6348324487319,-85.4071779176541,-86.2029766156911,-86.4775340186787,-85.8106353897362,-86.1418772795123
0.162426614481409,-0.376245208971105,-0.443993934342908,-0.495930840324612,-0.539689427501495,-0.638987849717576,-0.778006993049478,-0.736112571933169,-0.737460062122227,-0.669051977775403,-0.677698770002785,-0.64384518134075,-0.641585894477485,-0.649814952605808,-77.1476606429599,-79.3772294951699,-80.7359013052936,-82.1888329707975,-84.1041483759413,-88.2433124924317,-88.0639061251022,-88.6881552842735,-88.4684543998171,-89.3007807574458,-89.5676650513364,-88.8864627909366,-89.231979809264
0.168101761252446,-0.39293758722664,-0.462456754882289,-0.515886399513921,-0.560995057228414,-0.663998177728802,-0.809464787214876,-0.766871391063443,-0.769476422915603,-0.696972801489209,-0.70582429825624,-0.669848271419343,-0.667377605793497,-0.675885426013664,-79.7725110393123,-82.0662334561578,-83.4756921824428,-84.9772185893443,-86.9554729959074,-91.2285888312456,-91.0587614534123,-91.7450596397576,-91.5347861585769,-92.4047087766122,-92.662126359327,-91.9675101912077,-92.327677642754
0.173776908023483,-0.410089206109116,-0.481365984066337,-0.536303520335208,-0.582788928831197,-0.689595290209118,-0.841710056002903,-0.79843780767507,-0.802453352755683,-0.725761217162612,-0.734827021649666,-0.696612358152879,-0.693938694059592,-0.702734362774355,-82.3938354291398,-84.7514378814481,-86.2127611492819,-87.7633713058172,-89.8054467815099,-94.2133442124463,-94.0541938506549,-94.8061070918321,-94.6067510008785,-95.5154163246448,-95.7615547674193,-95.0543876842229,-95.4296049586303
0.179452054794521,-0.427713902497927,-0.500736446527532,-0.557199547580145,-0.605091286001605,-0.715806906813615,-0.874780658296284,-0.830848211353496,-0.836427218606354,-0.755451327649919,-0.764739467209513,-0.724165276986642,-0.721298509060105,-0.7303904967076,-85.0116092561972,-87.4328723289275,-88.9472034839047,-90.5474449439331,-92.6543179249129,-97.1980299825684,-97.050709985254,-97.8719220214841,-97.6849893607613,-98.6336294377911,-98.8666575945378,-98.1477701751514,-98.538463576031
0.185127201565558,-0.445824641978563,-0.520582029833394,-0.578590860591893,-0.627921411801984,-0.742660033026139,-0.908714658630654,-0.864139135482899,-0.871434138091001,-0.786075435597145,-0.795591863177617,-0.752532788282426,-0.749483758713356,-0.758879596277663,-87.6258168361225,-90.1105805194397,-91.6791320456047,-93.3296155628704,-95.5023641205288,-100.183147744518,-100.048871422414,-100.943198280975,-100.770211667799,-101.76015305582,-101.978220072422,-101.248404897474,-101.655031061194
0.190802348336595,-0.464433660760715,-0.540915875646055,-0.600493094576595,-0.651297876303394,-0.77018127572977,-0.943550803989682,-0.898347683497079,-0.907510448453438,-0.817664309982211,-0.82741232877548,-0.781738729124886,-0.778518593816036,-0.788224518190835,-90.2364519072757,-92.7846212103234,-94.4086785497573,-96.1100831098892,-98.3498949069594,-103.169253477513,-103.049299716971,-104.020706550966,-103.86320676798,-104.895880732552,-105.09711394191,-104.357120061255,-104.780170043741
0.196477495107632,-0.483552596671494,-0.561750550787878,-0.622921348722123,-0.675238764033394,-0.798397138778066,-0.979329000883798,-0.933511970198844,-0.944693215249394,-0.85024746655834,-0.860227069462228,-0.811805158094516,-0.808424681394209,-0.81844523583483,-92.8435181149091,-95.4550689060027,-97.1359946746205,-98.8890729442573,-101.197253977309,-106.156961771739,-106.052681853696,-107.105302489085,-106.964851199401,-108.041805613179,-108.224307114918,-107.474834550012,-107.914838792822
0.202152641878669,-0.503192601144452,-0.583098203504108,-0.645890373314113,-0.699761885903052,-0.827334310228408,-1.01609081457256,-0.969671598185666,-0.983020800284833,-0.883853484020869,-0.89406060915427,-0.842752511647129,-0.839221273636694,-0.849558896207803,-95.4470294116462,-98.1220145654391,-99.861253193206,-101.666837465046,-104.044821708155,-109.146950536629,-109.059776318812,-110.197935872916,-110.076119876459,-111.19903306975,-111.360874839724,-110.602569185879,-111.060103307702
0.207827788649706,-0.523364441960123,-0.604970710374826,-0.669414750831239,-0.724884981905603,-0.857019947558815,-1.05387999780826,-1.00686818553889,-1.02253351857126,-0.918510388789043,-0.928936094126336,-0.874599804217727,-0.870925315553039,-0.881579881702061,-98.0470104471192,-100.785566277156,-102.584649078292,-104.443657737472,-106.893017739087,-112.13996606097,-112.071419753893,-113.299660845765,-113.198098085023,-114.36879503236,-114.508012397293,-113.741459499753,-114.217151343649
0.213502935420744,-0.544078599565135,-0.62737981445687,-0.693509070658093,-0.75062592112737,-0.887481971859306,-1.09274307624294,-1.04514596662898,-1.06327441960102,-0.954246140003794,-0.964875708254598,-0.907364900691898,-0.903551608618116,-0.914519969239624,-100.643496840491,-103.445849840336,-105.30640058127,-107.219845194869,-109.74230377753,-115.136828595302,-115.088534286929,-116.411647206318,-116.331995075344,-117.552466320196,-117.667049615104,-116.892770437028,-117.387308345137
0.219178082191781,-0.565345357501731,-0.650337261966003,-0.718188102796338,-0.777002903917893,-0.918749377609561,-1.13272999696071,-1.08455248740565,-1.10529021919332,-0.991089253062489,-1.00190123902329,-0.94106489494262,-0.937113075004532,-0.948388579770674,-103.236535554381,-106.103009389702,-108.026750410754,-109.99574347472,-112.593186675405,-118.138438518497,-118.112135714354,-119.535193151672,-119.479159447395,-120.751583231004,-120.83946751773,-120.057913149166,-120.572055760143
0.224853228962818,-0.58717488818285,-0.673854935670513,-0.743466973516896,-0.804034670874768,-0.950852566919387,-1.17389486620587,-1.12513941517774,-1.14863242353672,-1.02906960268123,-1.04003484581641,-0.975716636300796,-0.971621156147769,-0.983193187844284,-105.826185156759,-108.757208048107,-110.745966924835,-112.771730345984,-115.446221721794,-121.145783043602,-121.143342452099,-122.671739224888,-122.641096354848,-123.967864490194,-124.026917132073,-123.238464073021,-123.773051863686
0.230528375733855,-0.609577339339599,-0.697944992640723,-0.769361348833032,-0.831740726157238,-0.983823720379551,-1.21629679274301,-1.16696349389836,-1.19335868185337,-1.06821945113675,-1.07930008385587,-1.01133744980421,-1.00708639690041,-1.01893993080177,-108.412516129908,-111.408628535122,-113.464345374771,-115.548219831386,-118.302016251758,-124.159943632587,-124.183385439991,-125.822883818374,-125.819486853615,-127.203234865462,-127.231240860274,-126.436186591404,-126.99215542413
0.236203522504892,-0.632562920040897,-0.722620004055163,-0.795887628249835,-0.860141577195759,-1.01769720780419,-1.26000085582852,-1.21008766279614,-1.23953440800329,-1.10857475292183,-1.119723241621,-1.04794609424815,-1.04351925623503,-1.05563448236405,-110.995611116957,-114.057473819639,-116.182209244706,-118.325664467783,-121.161233592452,-127.182104094148,-127.233618998146,-128.990400160422,-129.016209410004,-130.459851632806,-130.454496605467,-129.653055556123,-130.231452346506
0.24187866927593,-0.656141990764166,-0.747893105048017,-0.823063151489047,-0.889259000453395,-1.05251005673074,-1.30507922704235,-1.25458237828539,-1.28723472421549,-1.15017679262262,-1.16133506381886,-1.08556402622778,-1.08093121783043,-1.09328322653415,-113.575565267941,-116.703967793735,-118.899911668226,-121.104557764223,-124.024597361092,-130.213559433672,-130.295532730936,-132.176254955147,-132.233363793009,-133.740134043211,-133.698984860416,-132.891284768845,-133.49328586475
