Freq [GHz],"dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13' $eps2='3.1'","dB(S(1,1)) [] - $eps1='13.5' $eps2='3.25'","dB(S(1,1)) [] - $eps1='14' $eps2='3.4'","dB(S(1,1)) [] - $eps1='14.5' $eps2='3.55'","dB(S(1,1)) [] - $eps1='15' $eps2='3.7'","dB(S(1,1)) [] - $eps1='15.5' $eps2='3.85'","dB(S(1,1)) [] - $eps1='16' $eps2='4'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13' $eps2='3.1'","arg(S(1,1)) [deg] - $eps1='13.5' $eps2='3.25'","arg(S(1,1)) [deg] - $eps1='14' $eps2='3.4'","arg(S(1,1)) [deg] - $eps1='14.5' $eps2='3.55'","arg(S(1,1)) [deg] - $eps1='15' $eps2='3.7'","arg(S(1,1)) [deg] - $eps1='15.5' $eps2='3.85'","arg(S(1,1)) [deg] - $eps1='16' $eps2='4'",
0.2816046967,-0.3241108041,-0.3399921812,-0.3573632839,-0.3666330478,-0.3775351955,-0.3835871507,-0.391314539,-0.3955718249,-0.3943283048,-0.3867510459,-0.3708986403,-0.3693023498,-0.3698107412,-0.3608458689,-0.3527527548,-0.3531954948,-0.3535673587,-0.3559320284,-0.3543733223,-0.3608920292,-0.358153727,-0.3620283445,-0.3618387699,-0.3704396521,-0.3639954105,-118.3061622,-118.6687625,-119.4460281,-119.6418353,-119.6195024,-119.7369034,-120.0125827,-120.2719104,-120.7127916,-120.8394141,-120.4792592,-120.3799603,-120.667127,-120.7577695,-120.4722796,-120.5574174,-120.4574212,-120.472646,-120.4051278,-120.5098609,-120.6070973,-120.5400722,-120.5268476,-120.8776352,-120.5517414,
0.2872798434,-0.3366399645,-0.3540483928,-0.3728894553,-0.3835803266,-0.3960635213,-0.4031847028,-0.4119509271,-0.4175240445,-0.4169317412,-0.4097780788,-0.3930444234,-0.3916954044,-0.3926129646,-0.3827701112,-0.3737960915,-0.3744257299,-0.3749528975,-0.3778621385,-0.3761631373,-0.3835819359,-0.380488367,-0.385069331,-0.3848899767,-0.3948230724,-0.3874859494,-120.4621734,-120.8490847,-121.6448886,-121.8467288,-121.8477994,-121.9826726,-122.2599318,-122.5403836,-122.9828936,-123.1229888,-122.7604856,-122.6742751,-122.9615505,-123.0456477,-122.753738,-122.8416244,-122.7417141,-122.7611319,-122.6933984,-122.8145348,-122.9058539,-122.8494842,-122.8316983,-123.2004656,-122.8613271,
0.2929549902,-0.3502949429,-0.3693903987,-0.3903681838,-0.4021378672,-0.4164160509,-0.4247022592,-0.4347592351,-0.4416890038,-0.441825236,-0.4351927237,-0.4175956423,-0.4165656502,-0.4179612566,-0.4072144511,-0.39727699,-0.398073684,-0.3987731017,-0.4022942857,-0.4004951188,-0.4088866219,-0.4053284137,-0.4107540492,-0.4105722765,-0.4219487995,-0.4136049226,-122.623316,-123.0357475,-123.8509544,-124.0586535,-124.0842218,-124.2370903,-124.5169107,-124.8180212,-125.2614298,-125.415344,-125.0509233,-124.9779136,-125.2643889,-125.3426601,-125.0445904,-125.134896,-125.0346467,-125.0587853,-124.9906691,-125.1288772,-125.2145024,-125.1682352,-125.1454271,-125.5332645,-125.1796169,
0.298630137,-0.3652057981,-0.3861606724,-0.4092493813,-0.4225286742,-0.4386453209,-0.4484254263,-0.459800169,-0.4682978163,-0.4692723679,-0.4632703044,-0.4447815552,-0.4441236326,-0.4460513196,-0.4343747585,-0.4234705877,-0.4244347763,-0.4252803758,-0.4295623992,-0.4275598424,-0.4370334529,-0.4329685926,-0.4392755445,-0.4391555435,-0.4521847515,-0.4426421632,-124.7910095,-125.2294863,-126.0650281,-126.2790229,-126.3298112,-126.5019279,-126.7833962,-127.1062654,-127.5503237,-127.7178395,-127.3517728,-127.2921794,-127.5778838,-127.6497961,-127.3456658,-127.438366,-127.3377154,-127.3669104,-127.2976207,-127.4536655,-127.5317997,-127.496431,-127.468546,-127.8759015,-127.5070138,
0.3043052838,-0.3815003693,-0.4045801584,-0.4300580415,-0.4449565918,-0.4634170181,-0.4745386148,-0.4873947092,-0.4976097041,-0.4995006304,-0.4942461592,-0.4749152315,-0.4746397526,-0.477174816,-0.4645357399,-0.4525418066,-0.4537208354,-0.4547857136,-0.4598778182,-0.4576238516,-0.4683060462,-0.4636652949,-0.4709840668,-0.470827627,-0.4857153058,-0.4747798613,-126.9675091,-127.4327485,-128.2900825,-128.5096771,-128.5877401,-128.7786942,-129.0612213,-129.4065788,-129.8503545,-130.0316291,-129.6640379,-129.6176778,-129.9023226,-129.9679469,-129.6585411,-129.7532226,-129.6516372,-129.6861679,-129.6150643,-129.7893781,-129.8597279,-129.8348675,-129.8014938,-130.2288771,-129.8436756,
0.3099804305,-0.3994315819,-0.4248081652,-0.4529947235,-0.4696509609,-0.4905981757,-0.5033096927,-0.5178099418,-0.5298852617,-0.5327968459,-0.5283966567,-0.5081716008,-0.5083159519,-0.5115388227,-0.4979336598,-0.484848237,-0.4862270442,-0.4874541246,-0.4934797417,-0.490906094,-0.5029291458,-0.4975180197,-0.5059652658,-0.5057759586,-0.5226989522,-0.510173371,-129.1537965,-129.6474536,-130.5266597,-130.7524498,-130.8590467,-131.0691488,-131.3525601,-131.7204927,-132.1632975,-132.3579978,-131.9888453,-131.9555966,-132.2385569,-132.2978804,-131.983589,-132.0796975,-131.9770298,-132.0170341,-131.9434559,-132.1364944,-132.196921,-132.1837941,-132.1444438,-132.5923591,-132.1898815,
0.3156555773,-0.4191475945,-0.4470910856,-0.4783139521,-0.496953107,-0.5205989674,-0.5350764712,-0.5513103092,-0.5654039683,-0.5694358506,-0.5659359714,-0.5447979071,-0.5453767607,-0.5493458416,-0.5347782349,-0.520587511,-0.5221552753,-0.5235330037,-0.5305267691,-0.527581142,-0.5410136268,-0.5347299225,-0.5444035479,-0.5441119598,-0.5632706679,-0.548897204,-131.3518777,-131.8754171,-132.7781625,-133.0090776,-133.1455473,-133.3750489,-133.6591219,-134.0495326,-134.4908516,-134.6980313,-134.3271817,-134.3064958,-134.5871438,-134.6402047,-134.3219118,-134.4187993,-134.3146903,-134.3598186,-134.2832143,-134.4943657,-134.5444762,-134.5432892,-134.4974137,-134.9662403,-134.5454632,
0.3213307241,-0.4409253874,-0.471719713,-0.5063268689,-0.527062063,-0.5537304033,-0.5701098058,-0.5881807546,-0.6045234593,-0.6095389919,-0.6070313838,-0.5849949948,-0.5859840077,-0.5906655463,-0.5752374574,-0.5600178304,-0.5616903074,-0.5631858487,-0.571266797,-0.5677711071,-0.5827094645,-0.5753543024,-0.5863015907,-0.5858522037,-0.6073512067,-0.5909047211,-133.5655209,-134.1184624,-135.045667,-135.2819847,-135.4494564,-135.6982383,-135.9818816,-136.3956798,-136.8335027,-137.053024,-136.6800997,-136.6715708,-136.9491049,-136.99559,-136.6737672,-136.7709746,-136.6643662,-136.7152639,-136.6346044,-136.8645919,-136.903072,-136.9133626,-136.8605931,-137.3507688,-136.9105881,
0.3270058708,-0.4649571048,-0.4989427426,-0.5371985009,-0.5603584154,-0.5903404424,-0.6087608972,-0.6287477478,-0.647293678,-0.6533518234,-0.6519464313,-0.6289249401,-0.6302699543,-0.635658897,-0.6194198382,-0.6031857575,-0.6049183995,-0.6064448653,-0.6156825827,-0.6115044349,-0.628011653,-0.6193645274,-0.6316239894,-0.6309001521,-0.6548730527,-0.6360283974,-135.7953489,-136.3790973,-137.3317082,-137.5722754,-137.7722504,-138.0405453,-138.3228628,-138.7594411,-139.1930931,-139.4243953,-139.048779,-139.0514282,-139.3250432,-139.3648373,-139.0401464,-139.1367184,-139.0282537,-139.083653,-138.9983291,-139.2470286,-139.2734463,-139.294728,-139.2346419,-139.7464427,-139.285818,
0.3326810176,-0.4915554743,-0.529042771,-0.5714743692,-0.5972072347,-0.6308027068,-0.6513761342,-0.6733298964,-0.6942330546,-0.7011590063,-0.7008060916,-0.6766951907,-0.6782348739,-0.6841972914,-0.6673642375,-0.6502460194,-0.6519006894,-0.6533806528,-0.6637752536,-0.658686445,-0.6767988658,-0.6665522035,-0.680161895,-0.6790137094,-0.7055314798,-0.6840095976,-138.044153,-138.6598558,-139.6386561,-139.8838446,-140.1164897,-140.403951,-140.683956,-141.1438653,-141.5722958,-141.8139257,-141.4346949,-141.4477496,-141.716881,-141.7491798,-141.4218365,-141.5171292,-141.4057756,-141.4660023,-141.374791,-141.6426468,-141.6552846,-141.688231,-141.6204942,-142.1543363,-141.6721879,
0.3383561644,-0.5210417733,-0.5623984801,-0.6094404952,-0.6379363578,-0.6755210675,-0.6983346421,-0.7222589093,-0.7455447934,-0.7532172473,-0.7537414855,-0.7283659338,-0.7298655553,-0.7363057149,-0.7189395046,-0.7011784692,-0.7025978987,-0.7038439443,-0.7154155413,-0.7091463295,-0.7288300956,-0.7166569191,-0.7315810125,-0.7298251985,-0.7589144836,-0.73434734,-140.3144084,-140.9629823,-141.9688822,-142.2181117,-142.4839851,-142.7904603,-143.0672053,-143.5506321,-143.9724803,-144.2237935,-143.8397966,-143.86249,-144.1262634,-144.1495109,-143.8201685,-143.9135442,-143.7986848,-143.8639865,-143.7659852,-144.0530612,-144.0510543,-144.095817,-144.0203558,-144.5772839,-144.0727043,
0.3440313112,-0.5537961798,-0.5994523908,-0.6515982731,-0.6831005611,-0.7249093258,-0.7500202663,-0.7758652085,-0.8015236631,-0.8096979552,-0.8108231738,-0.7839453285,-0.7851222969,-0.7917545377,-0.7740502857,-0.7558993288,-0.7568129443,-0.7576187629,-0.7703237291,-0.7625621834,-0.7837389794,-0.7692973907,-0.7854386033,-0.7828733776,-0.8144950022,-0.7865107909,-142.6087974,-143.2902338,-144.3246884,-144.5753673,-144.8769167,-145.2022151,-145.4748858,-145.9820662,-146.3972913,-146.6568984,-146.266763,-146.2983509,-146.5566504,-146.5691955,-146.2372581,-146.3279785,-146.2095103,-146.2794934,-146.1744857,-146.4815056,-146.4643291,-146.5210638,-146.4382083,-147.0196431,-146.4917025,
0.3497064579,-0.5902157383,-0.6405723794,-0.6982975149,-0.733035044,-0.7794364871,-0.8068507848,-0.8344888894,-0.8624229061,-0.8707814823,-0.872162807,-0.8433970151,-0.8438284703,-0.8503504028,-0.8324335152,-0.814140678,-0.8142938137,-0.8143930896,-0.828124421,-0.8185439644,-0.8410745772,-0.8239927416,-0.8412310745,-0.8376178296,-0.8717057573,-0.8399475915,-144.9297678,-145.6449194,-146.7081492,-146.9604683,-147.2982952,-147.6416434,-147.9094973,-148.4411848,-148.8495684,-149.1171237,-148.7193807,-148.7595271,-149.0125565,-149.0116821,-148.6758246,-148.7640302,-148.6423515,-148.7173463,-148.6047138,-148.9325505,-148.8996752,-148.9696416,-148.8800065,-149.4883497,-148.9361537,
0.3553816047,-0.6307325184,-0.686281346,-0.7503381729,-0.7882926577,-0.8395884101,-0.8692445407,-0.8985168966,-0.9285665392,-0.9366751847,-0.937825354,-0.9066869258,-0.9058304494,-0.911878349,-0.8938502164,-0.8757253571,-0.8747521619,-0.8738904979,-0.8884609498,-0.876671727,-0.9004009132,-0.880271122,-0.8984651485,-0.8935725842,-0.9300346734,-0.8941177488,-147.2807943,-148.0296677,-149.1230685,-149.3752137,-149.7500475,-150.1113933,-150.3741653,-150.931587,-151.3338844,-151.6094866,-151.2028164,-151.2519433,-151.5005364,-151.482902,-151.1412436,-151.2270165,-151.101962,-151.1829022,-151.0630887,-151.4135578,-151.3651889,-151.4497226,-151.354567,-151.9932892,-151.4156834,
0.3610567515,-0.6758902874,-0.7371070495,-0.8080120153,-0.8494127931,-0.9058757068,-0.9376952179,-0.9683323876,-1.000269216,-1.007632349,-1.008012385,-0.9738247606,-0.9710932971,-0.9762709911,-0.9580722414,-0.9403488637,-0.937880238,-0.9357288147,-0.9509936333,-0.9366158118,-0.9613671478,-0.937817622,-0.9567898195,-0.9504049629,-0.9892333446,-0.9487689531,-149.6643161,-150.4472562,-151.5714736,-151.8222681,-152.2352211,-152.614648,-152.8725787,-153.4576571,-153.8554119,-154.1406465,-153.7239296,-153.7830994,-154.0297521,-153.9907817,-153.6400907,-153.724321,-153.5972938,-153.6852742,-153.5590985,-153.9345297,-153.8711497,-153.9724436,-153.8735666,-154.5474077,-153.9432391,
0.3667318982,-0.7262444196,-0.793643999,-0.872052022,-0.9169669453,-0.9788747597,-1.012660915,-1.044361929,-1.077929754,-1.08404915,-1.082986127,-1.044937596,-1.039690966,-1.043558799,-1.025019787,-1.00786686,-1.003526975,-0.9997653928,-1.015528445,-0.9981794263,-1.023809041,-0.9964880989,-1.016124645,-1.008084297,-1.049345398,-1.003948754,-152.0837513,-152.90066,-154.0563987,-154.304601,-154.7571656,-155.1549533,-155.4090691,-156.0249669,-156.4214466,-156.7188577,-156.2915817,-156.363351,-156.6110292,-156.5457224,-156.1816079,-156.2661284,-156.1387743,-156.236064,-156.1042186,-156.5084814,-156.4306235,-156.5520106,-156.4516766,-157.1668877,-156.53449,
0.372407045,-0.7824220446,-0.8565286195,-0.9431451397,-0.9916130355,-1.059199492,-1.094715316,-1.12713042,-1.162048687,-1.166460295,-1.163242061,-1.120357441,-1.111922258,-1.114124574,-1.094864349,-1.078307647,-1.071717653,-1.06603169,-1.082138765,-1.061504842,-1.087942871,-1.056536147,-1.076797914,-1.067017555,-1.110955907,-1.060194929,-154.5424315,-155.3929955,-156.5811685,-156.8256031,-157.3197006,-157.7368335,-157.9893124,-158.640346,-159.0400958,-159.3542535,-158.9167882,-159.0046464,-159.2582216,-159.1609071,-158.7783105,-158.8653226,-158.7401201,-158.8495366,-158.7136157,-159.1512443,-159.0594836,-159.2051192,-159.1063504,-159.8706466,-159.2077568,
0.3780821918,-0.8451685069,-0.9265423049,-1.022054146,-1.074052643,-1.147486612,-1.18447825,-1.217229494,-1.253285579,-1.255567886,-1.249558629,-1.200721492,-1.188469694,-1.188744735,-1.168158547,-1.152011819,-1.142880919,-1.135060038,-1.151425684,-1.127177316,-1.154445264,-1.118788322,-1.13966838,-1.128146128,-1.175209569,-1.118622415,-157.0436469,-157.9276751,-159.1492144,-159.3890181,-159.9262986,-160.3654875,-160.6198122,-161.3120426,-161.7216649,-162.0589252,-161.612754,-161.7216846,-161.9872944,-161.8520851,-161.4447934,-161.5376052,-161.4174542,-161.5431331,-161.4046101,-161.8814596,-161.7768102,-161.9513386,-161.8572457,-162.6798367,-161.9833743,
0.3837573386,-0.9152546543,-1.004409119,-1.109607027,-1.165073892,-1.244625011,-1.282714056,-1.315517998,-1.352535979,-1.352420227,-1.34309818,-1.287074804,-1.270467359,-1.268717715,-1.245942121,-1.22976999,-1.217900708,-1.207773536,-1.224409635,-1.196330067,-1.224646479,-1.18454865,-1.206214378,-1.193049927,-1.243976666,-1.180988502,-159.5912457,-160.5081884,-161.7644002,-161.9990826,-162.5835692,-163.047351,-163.3087567,-164.0499646,-164.4779482,-164.8468607,-164.3947831,-164.531146,-164.816471,-164.6374192,-164.1987579,-164.3010872,-164.1898199,-164.3364733,-164.1970328,-164.7197659,-164.6025214,-164.8118999,-164.7257915,-165.6172308,-164.8830985,
0.3894324853,-0.9935738661,-1.091067377,-1.206738978,-1.265554555,-1.351480993,-1.390346497,-1.423038934,-1.461043299,-1.458490486,-1.445514339,-1.38097892,-1.359599549,-1.355934815,-1.329869982,-1.312977291,-1.298286667,-1.285813226,-1.302813252,-1.270747796,-1.300482252,-1.255828583,-1.278603747,-1.263995915,-1.319850554,-1.249729049,-162.1890958,-163.1385169,-164.4310737,-164.6613136,-165.2974383,-165.7902408,-166.0656484,-166.8656146,-167.3222716,-167.7335919,-167.2800597,-167.451512,-167.7653822,-167.5371019,-167.0596844,-167.1762402,-167.077764,-167.2513243,-167.1123042,-167.6886821,-167.5583039,-167.8090604,-167.7345517,-168.7067609,-167.9296295,
0.3951076321,-1.081100449,-1.187481948,-1.314515703,-1.37656299,-1.469170727,-1.508573589,-1.541187567,-1.580426614,-1.575727441,-1.559042002,-1.48460808,-1.458219578,-1.453015743,-1.422282394,-1.403687854,-1.386246366,-1.371480286,-1.389093869,-1.352924847,-1.384683263,-1.335350085,-1.359731674,-1.34397262,-1.406205305,-1.327990813,-164.8416211,-165.8230956,-167.1543016,-167.3814187,-168.0751282,-168.603311,-168.901706,-169.7721556,-170.2697775,-170.7364055,-170.2873701,-170.502726,-170.8550852,-170.5725623,-170.0496017,-170.1851579,-170.1036603,-170.3108774,-170.1731249,-170.8116719,-170.666748,-170.9663409,-170.9068632,-171.9730103,-171.1462896,
0.4007827789,-1.178943337,-1.294747307,-1.434167559,-1.499344422,-1.59908383,-1.638932382,-1.671822119,-1.712870294,-1.706701334,-1.686646139,-1.600863689,-1.569396108,-1.56331786,-1.526324758,-1.504741953,-1.484769211,-1.467874189,-1.486513858,-1.446143834,-1.480781415,-1.426608778,-1.453278402,-1.436743654,-1.507271248,-1.419672735,-167.5533486,-168.5667051,-169.9397345,-170.1668156,-170.9258333,-171.4973381,-171.8295142,-172.7842421,-173.3368601,-173.8735033,-173.4367107,-173.7056084,-174.1076755,-173.7668805,-173.1915126,-173.3510379,-173.2908402,-173.5390123,-173.4030244,-174.1130886,-173.9510149,-174.3076252,-174.2666474,-175.4411229,-174.5569357,
0.4064579256,-1.288347095,-1.414132931,-1.567057264,-1.635434071,-1.742981981,-1.783404017,-1.817352776,-1.861210036,-1.854725635,-1.832044127,-1.733465665,-1.697076058,-1.691116391,-1.646016124,-1.61987609,-1.597739435,-1.578972028,-1.599248514,-1.554532454,-1.593182027,-1.533903557,-1.563779559,-1.546924178,-1.628194393,-1.52951322,-170.329389,-171.3750645,-172.7947134,-173.0260443,-173.860133,-174.48472,-174.8632151,-175.9179063,-176.5404872,-177.1639181,-176.7488822,-177.0819124,-177.5455517,-177.1436076,-176.5095892,-176.6978746,-176.6632279,-176.9609595,-176.826209,-177.6176954,-177.4347032,-177.8572468,-177.8382885,-179.1368042,-178.1859797,
0.4121330724,-1.410723562,-1.547099551,-1.714969249,-1.786761511,-1.90311469,-1.944570983,-1.980903293,-2.029059386,-2.023974349,-1.999994215,-1.88708945,-1.846147124,-1.841658693,-1.786363803,-1.75380507,-1.730019746,-1.709706215,-1.732445481,-1.683169892,-1.727289769,-1.662477608,-1.696732395,-1.680094143,-1.775214938,-1.663220565,-173.1754325,-174.2547703,-175.7269764,-175.9690747,-176.8900915,-177.5792704,-178.0179207,-179.1896415,-179.8989925,179.3727586,179.7549047,179.346529,178.8084761,179.273319,179.9715895,179.7499963,179.7547621,179.3982836,179.5330537,178.6493078,178.8584854,178.3600495,178.3534358,176.9138116,177.9416291,
0.4178082192,-1.547696554,-1.695375131,-1.879935922,-1.955772155,-2.082403837,-2.125755436,-2.166445029,-2.220971695,-2.219654633,-2.196288247,-2.067486373,-2.022592952,-2.021352446,-1.953514409,-1.912377475,-1.887575136,-1.866119755,-1.892392449,-1.83821774,-1.889643213,-1.818655958,-1.858763603,-1.842979094,-1.955857209,-1.827651692,-176.0982859,-177.2135524,-178.7463177,-179.0073313,179.9708127,179.2040371,178.6906281,177.3831445,176.5697688,175.7174952,176.0536456,175.5580986,174.9318521,175.4599691,176.2274961,175.9683529,175.9391584,175.5131122,175.6502511,174.6627138,174.9048152,174.3195036,174.2834921,172.6846006,173.800512,
0.4234833659,-1.70116649,-1.861047147,-2.064653966,-2.145564334,-2.284553026,-2.331183177,-2.378974051,-2.442641507,-2.448160792,-2.428063939,-2.281670862,-2.233643983,-2.237935558,-2.154949775,-2.102676042,-2.077657427,-2.055503746,-2.086714778,-2.027107407,-2.088109239,-2.009946983,-2.057806196,-2.043636017,-2.179146992,-2.031038443,-179.1053541,179.7394799,178.1363212,177.8463321,176.7079226,175.8495338,175.2468359,173.7836851,172.8486146,171.8526288,172.1272162,171.5320626,170.8029887,171.3931372,172.2339351,171.9337706,171.8665282,171.3587926,171.5014704,170.3977653,170.6812863,169.9966949,169.9272094,168.1498054,169.3653747,
0.4291585127,-1.873395922,-2.046681157,-2.272348773,-2.360142939,-2.514307727,-2.566179872,-2.624680226,-2.70100811,-2.717267507,-2.703907416,-2.538056672,-2.487962249,-2.50064725,-2.399620358,-2.333294701,-2.308934359,-2.286587295,-2.324516837,-2.258694679,-2.332077254,-2.24530807,-2.30334259,-2.291679528,-2.455846122,-2.28321668,177.7944819,176.5937898,174.9085295,174.5783621,173.3061381,172.3416513,171.6361578,169.9966144,168.9220155,167.7624939,167.9573259,167.2496244,166.40218,167.051151,167.9685695,167.6245574,167.5149945,166.9116822,167.0640708,165.8310501,166.1662126,165.3683581,165.2610076,163.2851646,164.6118675,
0.4348336595,-2.067110872,-2.255508052,-2.507293213,-2.604526282,-2.777633751,-2.837415946,-2.911112701,-3.004500041,-3.036313497,-3.033980644,-2.846651439,-2.795807567,-2.820419399,-2.698191546,-2.614405833,-2.591687513,-2.569661721,-2.616619586,-2.543458977,-2.632650387,-2.535316352,-2.606500571,-2.598468379,-2.798646913,-2.595811791,174.5907671,173.3372519,171.5565722,171.1747302,169.7505851,168.6659757,167.8463559,166.0090138,164.7774021,163.4347438,163.5288439,162.6950189,161.7129758,162.4150587,163.4115288,163.0218732,162.8658051,162.1505452,162.3176904,160.9415756,161.3404254,160.4138103,160.2636869,158.0694967,159.5178511,
0.4405088063,-2.285697057,-2.491577301,-2.774819315,-2.885152946,-3.082003469,-3.153000654,-3.247381367,-3.363157853,-3.416401911,-3.430348249,-3.219167745,-3.169123132,-3.20995463,-3.063107453,-2.957955633,-2.937893536,-2.916687641,-2.975665701,-2.893575122,-3.00270889,-2.892083683,-2.980236976,-2.977144826,-3.222169167,-2.982310272,171.2715976,169.9563515,168.0663051,167.6223305,166.0282045,164.8106264,163.8692579,161.8121906,160.4066705,158.8626677,158.8308851,157.8570116,156.7231807,157.4703031,158.547074,158.1113046,157.9042703,157.0580071,157.2459244,155.7121901,156.1888531,155.1158032,154.9177,152.4854598,154.064622,
0.446183953,-2.533397394,-2.760070333,-3.081718432,-3.209978756,-3.43661451,-3.52281546,-3.644281736,-3.788885076,-3.870575944,-3.906898208,-3.669107438,-3.621533005,-3.68374343,-3.508687941,-3.377613456,-3.361131381,-3.341191697,-3.416074292,-3.322891516,-3.456878661,-3.329234518,-3.439131602,-3.442560649,-3.742773703,-3.457961548,167.8234048,166.4366873,164.4239575,163.9103959,162.1297744,160.7681234,159.7023865,157.4030463,155.8076806,154.0455375,153.8582935,152.7297322,151.4257638,152.2074877,153.3649082,152.8843371,152.6213601,151.62148,151.8368357,150.1303609,150.7006615,149.4614636,149.2093862,146.5195132,148.2370599,
0.4518590998,-2.815532967,-3.067595671,-3.436553783,-3.588864657,-3.852685386,-3.958637935,-4.114388853,-4.295509643,-4.413967978,-4.47978197,-4.211722318,-4.168287246,-4.25796621,-4.050937319,-3.888640824,-3.876359417,-3.858025996,-3.953848087,-3.846689006,-4.011179535,-3.861552757,-3.999148626,-4.010917403,-4.378224744,-4.039399302,164.2312604,162.7637226,160.6178091,160.0327019,158.0511448,156.5375178,155.3514593,152.7859178,150.9852732,148.9898926,148.6112065,147.3120754,145.8176825,146.6221169,147.8603234,147.3379418,147.0123857,145.8320102,146.0825862,144.186197,144.8677822,143.4398779,143.1268987,140.1571732,142.021172,
0.4575342466,-3.138961657,-3.422414084,-3.850019645,-4.033810896,-4.3436,-4.474337364,-4.672267582,-4.898957282,-5.064031931,-5.167072595,-4.863992481,-4.826131197,-4.950304576,-4.707280259,-4.507543796,-4.499514086,-4.482881865,-4.606143001,-4.481115986,-4.682642768,-4.50440757,-4.67714926,-4.699345624,-5.147184048,-4.744230286,160.4794855,158.9240926,156.6403313,155.9903517,153.7973769,152.126702,150.8314286,147.9733446,145.9511425,143.7072016,143.0928218,141.6046265,139.8942305,140.7108379,142.0310366,141.4702059,141.0727449,139.6801963,139.9736968,137.8668791,138.6786627,137.0350683,136.6520965,133.3717589,135.3953329,
