"Freq [GHz]","dB(S(1,1)) [] - $eps1='4' $eps2='0.3'","dB(S(1,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(1,1)) [] - $eps1='5' $eps2='0.6'","dB(S(1,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(1,1)) [] - $eps1='6' $eps2='0.9'","dB(S(1,1)) [] - $eps1='6.5' $eps2='1'","dB(S(1,1)) [] - $eps1='7' $eps2='1.1'","dB(S(1,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(1,1)) [] - $eps1='8' $eps2='1.4'","dB(S(1,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(1,1)) [] - $eps1='9' $eps2='1.8'","dB(S(1,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(1,1)) [] - $eps1='10' $eps2='2.1'","dB(S(1,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(1,1)) [] - $eps1='11' $eps2='2.5'","dB(S(1,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(1,1)) [] - $eps1='12' $eps2='2.8'","dB(S(1,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(1,1)) [] - $eps1='13.5' $eps2='3.25'","arg(S(1,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(1,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(1,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(1,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(1,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(1,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(1,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(1,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(1,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(1,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(1,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(1,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(1,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(1,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(1,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(1,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(1,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(1,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(1,1)) [deg] - $eps1='13.5' $eps2='3.25'"
2.347358121,-16.27384191,-15.93942488,-15.26168268,-14.99270188,-13.23887745,-14.33375811,-14.24222732,-14.1513554,-13.9596299,-14.0837534,-13.95355692,-13.38129673,-13.28559228,-13.50296995,-13.29262648,-13.07517474,-13.04186369,-12.79850501,-12.80747514,-30.48617919,-31.62400686,-43.80774002,-37.98766847,-71.18105739,-35.22708133,-37.3111132,-38.86822317,-35.6217973,-38.82190407,-39.79449433,-38.46569261,-37.46962133,-37.52390861,-34.94565397,-33.04640644,-30.98510491,-33.53907477,-33.12536049
2.353033268,-15.93870049,-15.6262153,-14.87978138,-14.65440939,-12.97424178,-14.03429695,-13.93709516,-13.83278131,-13.66698327,-13.77188363,-13.64629482,-13.09868335,-13.00757235,-13.214951,-13.04255282,-12.83145016,-12.80470522,-12.55431843,-12.56486797,-35.91848001,-36.9855523,-48.3756187,-42.84092747,-75.15335441,-40.02152911,-42.00391509,-43.5284826,-40.38758837,-43.62859764,-44.47020625,-43.01973643,-42.05790482,-42.22466221,-39.62001284,-37.67701414,-35.71110093,-38.12415274,-37.80077958
2.358708415,-15.59272709,-15.3028258,-14.50337773,-14.31548306,-12.71449607,-13.73223899,-13.63091511,-13.51470158,-13.37149399,-13.4584307,-13.33864249,-12.81534719,-12.72832333,-12.92529158,-12.78829688,-12.58341444,-12.56203357,-12.30695806,-12.31869175,-41.07564404,-42.10099431,-52.70940696,-47.46579108,-78.96888124,-44.61473661,-46.49775536,-47.98418358,-44.95642896,-48.22305935,-48.94525301,-47.3942839,-46.46862999,-46.73532147,-44.12468014,-42.14685298,-40.27777926,-42.55019568,-42.31138751
2.364383562,-15.241218,-14.97403459,-14.13474549,-13.97903759,-12.46080612,-13.43041809,-13.32625769,-13.19960249,-13.07592078,-13.14629177,-13.03311681,-12.53348238,-12.45008281,-12.63648583,-12.53222221,-12.33334558,-12.3162772,-12.05852812,-12.07114218,-45.971568,-46.98023287,-56.83142,-51.87800234,-82.63888892,-49.01749519,-50.80456299,-52.2491052,-49.33875275,-52.618209,-53.23235127,-51.59939575,-50.71105598,-51.06631571,-48.46621494,-46.46168356,-44.68937365,-46.82303161,-46.66253819
2.370058708,-14.88849245,-14.64380998,-13.77551475,-13.64750671,-12.2140526,-13.13113965,-13.02518435,-12.8894373,-12.78252073,-12.83778177,-12.73172062,-12.25487195,-12.17468376,-12.35056404,-12.27633387,-12.083193,-12.06953755,-11.81081252,-11.82407575,-50.62322285,-51.63612921,-60.76255027,-56.09365479,-86.17412096,-53.24149793,-54.93677375,-56.33716745,-53.54588441,-56.82759926,-57.34455363,-55.645575,-54.79502829,-55.22872287,-52.65229456,-50.62833394,-48.95148353,-50.94943411,-50.86077264
2.375733855,-14.53798326,-14.31536517,-13.42681285,-13.32274724,-11.97488108,-12.83624151,-12.72931497,-12.58570728,-12.49310535,-12.53471121,-12.43601529,-11.98093862,-11.90360067,-12.06914794,-12.02230429,-11.8345974,-11.82360047,-11.56529802,-11.57903374,-55.04900853,-56.08314044,-64.52197462,-60.12851823,-89.58469237,-57.29872599,-58.90680923,-60.261953,-57.58945033,-60.8647907,-61.29475109,-59.5433574,-58.73055317,-59.23376697,-56.69123936,-54.6542682,-53.07061015,-54.93673185,-54.91338574
2.381409002,-14.19235588,-13.9912421,-13.08938104,-13.00613872,-11.74374561,-12.54715877,-12.4398951,-12.28953828,-12.20910086,-12.23846455,-12.14719123,-11.71279612,-11.63799769,-11.79350785,-11.77150646,-11.58891798,-11.57995795,-11.32320318,-11.33727351,-59.26758006,-60.33630588,-68.12705621,-63.99761299,-92.88003018,-61.2010151,-62.72672334,-64.03640234,-61.48095853,-64.74293082,-65.09534358,-63.30302535,-62.52749347,-63.0924646,-60.59164423,-58.5472485,-57.05378218,-58.79250528,-58.82808371
2.387084149,-13.85363341,-13.67340584,-12.76366823,-12.69867309,-11.52094597,-12.26498674,-12.15785875,-12.00174931,-11.931607,-11.95007307,-11.86613243,-11.45129744,-11.37877492,-11.52461741,-11.52504984,-11.34726304,-11.33983566,-11.08550975,-11.09980283,-63.29706572,-64.41054011,-71.59336748,-67.7149677,-96.06885659,-64.95976678,-66.40797829,-67.67263779,-65.23151532,-68.47449058,-68.75803851,-66.93441963,-66.1953625,-66.81539027,-64.36210414,-62.31508103,-60.90826545,-62.52435991,-62.6127224
2.392759295,-13.52331427,-13.36333806,-12.44990487,-12.40103202,-11.30665896,-11.9905387,-11.88388433,-11.72291197,-11.66145137,-11.67027982,-11.59347324,-11.19707868,-11.1266111,-11.26320346,-11.28381616,-11.11052137,-11.10422312,-10.85299393,-10.86741459,-67.15458651,-68.32017219,-74.93478321,-71.29350633,-99.15920075,-68.58577019,-69.96131703,-71.1818791,-68.8516476,-72.07111696,-72.29374276,-70.4468256,-69.74319374,-70.41253261,-68.01101826,-65.96543297,-64.64134664,-66.13976352,-66.27511397
2.398434442,-13.20247612,-13.0621228,-12.14816013,-12.11365183,-11.10096431,-11.72439688,-11.61844318,-11.45340066,-11.39923764,-11.3995955,-11.32964701,-10.95059741,-10.88200147,-11.00978993,-11.04849309,-10.87939232,-10.87390396,-10.62625617,-10.64071974,-70.85599424,-72.07867114,-78.1636098,-74.74502189,-102.1584286,-72.08910535,-73.39670428,-74.57442185,-72.35120345,-75.54356748,-75.71252017,-73.84891388,-73.1794673,-73.89321732,-71.54645715,-69.50570705,-68.26017877,-69.64593475,-69.82288855
2.404109589,-12.89186395,-12.77052196,-11.85838586,-11.83677687,-10.90386608,-11.46695644,-11.36184056,-11.19343409,-11.14538717,-11.13834547,-11.07492679,-10.71216572,-10.64529077,-10.76473568,-10.81960493,-10.65441388,-10.64948495,-10.40574842,-10.42017754,-74.41576039,-75.69850564,-81.29072928,-78.08020557,-105.0732832,-75.47910372,-76.72331468,-77.85965659,-75.73930862,-78.90170025,-79.02359314,-77.14871988,-76.51207726,-77.26607766,-74.97607892,-72.94296145,-71.77167633,-73.04977157,-73.2633993
2.409784736,-12.59196259,-12.48903937,-11.58044973,-11.57050291,-10.71531011,-11.21846251,-11.11424996,-10.94310935,-10.90017431,-10.88670878,-10.8294591,-10.4819782,-10.41670132,-10.52826642,-10.5975398,-10.43598793,-10.43142277,-10.19179864,-10.20612252,-77.8469642,-79.191096,-84.32574495,-81.30870881,-107.9099303,-78.76434795,-79.9495519,-81.04611306,-79.02436154,-82.15449991,-82.23537252,-80.35364965,-79.74832761,-80.53905725,-78.30708212,-76.28386388,-75.18244868,-76.35780979,-76.60366007
2.415459883,-12.30305526,-12.21797431,-11.31416034,-11.31481189,-10.53519816,-10.9790411,-10.87574128,-10.70242951,-10.66375589,-10.64475,-10.59329147,-10.26013533,-10.19635677,-10.30050143,-10.3825732,-10.22440267,-10.22004828,-9.984632313,-9.998787883,-81.16134255,-82.56682672,-87.27712105,-84.43922296,-110.6740061,-81.95269673,-83.08308684,-84.14151858,-82.21405368,-85.31012526,-85.35550438,-83.47050317,-82.89494735,-83.71943412,-81.54618569,-79.53467104,-78.49876237,-79.57620354,-79.85030759
2.421135029,-12.02527009,-11.95746539,-11.05928573,-11.06959967,-10.36339943,-10.74872455,-10.64630397,-10.47132573,-10.43619562,-10.41244511,-10.36639475,-10.04666281,-9.984301897,-10.08147556,-10.17488824,-10.01985214,-10.01558797,-9.784391077,-9.798325479,-84.36937571,-85.83509669,-90.15231271,-87.47956631,-113.3706637,-85.05132517,-86.1309065,-87.15286283,-85.31540568,-88.37596876,-88.3909257,-86.50550804,-85.95811769,-86.8138577,-84.69962801,-82.70122587,-81.72652423,-82.71072131,-83.00958128
2.426810176,-11.75861677,-11.70752621,-10.81556721,-10.83469807,-10.19975971,-10.52747233,-10.42586563,-10.24967498,-10.21748399,-10.1897023,-10.14868121,-9.841527566,-9.78051899,-9.871157367,-9.974592751,-9.822453218,-9.818182677,-9.591148742,-9.604822536,-87.48039122,-89.00439046,-92.95788433,-90.43677171,-116.0046179,-88.06677334,-89.09936787,-90.08646432,-88.33481239,-91.35872102,-91.34792378,-89.46435903,-88.94350642,-89.82839295,-87.7731791,-85.78896711,-84.87127904,-85.76675261,-86.08731588
2.432485323,-11.50301511,-11.46807414,-10.58272935,-10.60989227,-10.04410884,-10.31518797,-10.2143072,-10.03731413,-10.0075546,-9.976378624,-9.940018862,-9.644650771,-9.584941371,-9.669463874,-9.781733662,-9.632260059,-9.627903889,-9.404924847,-9.418315414,-90.50267473,-92.08235988,-95.69961607,-93.31717103,-118.5801872,-91.00499842,-91.994253,-92.94803517,-91.27809212,-94.26443619,-94.23219557,-92.35226008,-91.85630579,-92.76856756,-90.77216139,-88.80294663,-87.93821697,-88.74932146,-89.08894309
2.43816047,-11.25831732,-11.2389535,-10.3604873,-10.39493444,-9.896266585,-10.11173271,-10.01147504,-9.834051053,-9.806297328,-9.772293331,-9.740243068,-9.455918498,-9.397464454,-9.47627258,-9.596308999,-9.449276489,-9.444767577,-9.225696087,-9.238800733,-93.44358048,-95.07590833,-98.38259906,-96.12647388,-121.1013325,-93.87142708,-94.82082264,-95.74274262,-94.15053675,-97.09859507,-97.04890506,-95.17396644,-94.70127146,-95.63941962,-93.70147576,-91.74785142,-90.93218695,-91.66310406,-92.01949967
2.443835616,-11.02432521,-11.01995411,-10.14855193,-10.18955458,-9.756047328,-9.916936547,-9.817190616,-9.639673388,-9.613568958,-9.577238408,-9.549165633,-9.275190357,-9.21795479,-9.291431193,-9.41827784,-9.273466466,-9.268745999,-9.053405863,-9.066244197,-96.30963715,-97.99127326,-101.0113197,-98.86983966,-123.5716916,-96.67100627,-97.58386717,-98.47526602,-96.95696091,-99.86616476,-99.80273708,-97.93382567,-97.48276093,-98.44554375,-96.56563042,-94.62802776,-93.8577136,-94.51244867,-94.88364026
2.449510763,-10.80080355,-10.81082617,-9.946633466,-9.993468927,-9.623263761,-9.730607017,-9.631258237,-9.453955452,-9.429201774,-9.390986951,-9.366582083,-9.102306495,-9.046257423,-9.114765506,-9.247568563,-9.104762901,-9.099777613,-8.887972193,-8.900587478,-99.10664678,-100.834104,-103.5897347,-101.5519424,-125.9946114,-99.408251,-100.2877539,-101.149849,-99.70174861,-102.5716536,-102.4979472,-100.6358164,-100.2047703,-101.191135,-99.36877082,-97.44750598,-96.71901562,-97.30139629,-97.68565359
2.45518591,-10.58749042,-10.61129226,-9.754444022,-9.806386588,-9.497729795,-9.552536317,-9.453471167,-9.276663594,-9.25301043,-9.213299782,-9.192277383,-8.93709325,-8.882201867,-8.946085739,-9.08408565,-8.943075059,-8.93777534,-8.729294219,-8.741753472,-101.8397755,-103.6095332,-106.1213369,-104.1770284,-128.3731762,-102.0872886,-102.9364702,-103.7703466,-102.3888969,-105.2191613,-105.1384072,-103.2835845,-102.8709691,-103.8800293,-102.1147095,-100.2100247,-99.5200246,-100.0337013,-100.4294815
2.460861057,-10.3841053,-10.42105693,-9.571699241,-9.628014671,-9.379262804,-9.382506927,-9.283616458,-9.107560375,-9.084797464,-9.04393064,-9.026030444,-8.779367701,-8.725606942,-8.785191665,-8.927715296,-8.788294721,-8.78263338,-8.577257515,-8.589650249,-104.5136357,-106.3222417,-108.609214,-106.7489674,-130.7102326,-104.7118993,-105.533663,-106.340268,-105.0220559,-107.8124244,-107.7276461,-105.8804766,-105.484732,-106.5157412,-104.8069551,-102.919054,-102.2644032,-102.7128513,-103.1187398
2.466536204,-10.19035541,-10.23981442,-9.39811938,-9.458062299,-9.267685351,-9.220296083,-9.121478747,-8.946407796,-8.924357699,-8.882630266,-8.867617645,-8.628941327,-8.576284686,-8.631876717,-8.778330027,-8.640301284,-8.634232768,-8.431738374,-8.44417398,-107.1323599,-108.9765156,-111.0560998,-109.2712973,-133.0084128,-107.2855524,-108.0826735,-108.8628141,-107.6045656,-110.3548563,-110.2688872,-108.4295698,-108.0491684,-109.1014973,-107.4487395,-105.5778161,-104.9555628,-105.3420867,-105.7567412
2.47221135,-10.0059407,-10.06725496,-9.233429974,-9.296243692,-9.162826481,-9.065679331,-8.9668432,-8.792969769,-8.771481755,-8.729149585,-8.716815579,-8.485622941,-8.434043506,-8.485931291,-8.635792498,-8.498965937,-8.492445851,-8.292607222,-8.30521111,-109.6996662,-111.5762969,-113.4644204,-111.7472627,-135.2701541,-109.8114397,-110.5865694,-111.3409116,-110.1394887,-112.8495837,-112.7650814,-110.9337,-110.5671494,-111.6402672,-110.0430441,-108.1893058,-107.5966795,-107.9244177,-108.3465193
2.477886497,-9.830557923,-9.903069755,-9.077362202,-9.142280524,-9.064522678,-8.918433306,-8.819497797,-8.647013998,-8.625958838,-8.58324217,-8.573403182,-8.349221027,-8.298690707,-8.347145391,-8.499958617,-8.364155044,-8.357139812,-8.159731317,-8.172639986,-112.2189162,-114.1252272,-115.8363342,-114.1798495,-137.4977169,-112.2925043,-113.0481723,-113.777243,-112.6296403,-115.2994788,-115.2189362,-113.3954861,-113.0413316,-114.1347906,-112.592623,-110.756307,-110.1907093,-110.4626421,-110.8908532
2.483561644,-9.663903823,-9.746955114,-8.929653079,-8.995903698,-8.972618534,-8.778337917,-8.679235064,-8.508313386,-8.487578947,-8.444666153,-8.437163361,-8.219545599,-8.170034517,-8.215310733,-8.370680111,-8.235732844,-8.228179417,-8.032976833,-8.046332165,-114.6931662,-116.6266854,-118.1737677,-116.5718133,-139.6932005,-114.7314668,-115.4700827,-116.1742729,-115.0776151,-117.7071868,-117.6329421,-115.8173526,-115.4741791,-116.5876017,-115.1000254,-113.2814096,-112.7404027,-112.9593607,-113.3922931
2.489236791,-9.505677865,-9.59861567,-8.790045509,-8.856854645,-8.886967204,-8.645178033,-8.545853371,-8.376647078,-8.356134619,-8.313185668,-8.307884237,-8.096409675,-8.047885706,-8.090222416,-8.247806632,-8.113563558,-8.105429068,-7.912210452,-7.926153528,-117.1252113,-119.0838195,-120.4784475,-118.9257057,-141.858557,-117.1308488,-117.8547025,-118.5342724,-117.4858103,-120.0751519,-120.0093961,-118.2015489,-117.8679827,-119.001051,-117.5676148,-115.7670225,-115.2483172,-115.4169915,-115.8531852
2.494911937,-9.355584436,-9.457767006,-8.658288292,-8.724886252,-8.807430676,-8.518744774,-8.419157881,-8.251801211,-8.231422295,-8.188571945,-8.185360065,-7.979630427,-7.932058859,-7.971680232,-8.131187477,-7.99751299,-7.988754312,-7.797300546,-7.811965339,-119.5176237,-121.4995738,-122.751928,-121.243895,-143.9956042,-119.4929928,-120.204254,-120.8593391,-119.8564474,-122.4056384,-122.3504217,-120.5501678,-120.2248777,-121.3773242,-119.9975876,-118.2153875,-117.7168301,-117.8377843,-118.2756967
2.500587084,-9.213334729,-9.324137702,-8.534136088,-8.599763477,-8.733879901,-8.398836483,-8.298961218,-8.133569439,-8.113243383,-8.070604114,-8.069391921,-7.869030082,-7.822373387,-7.859489692,-8.020672995,-7.887449699,-7.878022885,-7.688118037,-7.703625328,-121.8727863,-123.8767109,-124.9956165,-123.5285858,-146.1060363,-121.8200806,-122.5207978,-123.1514163,-122.1915907,-124.7007504,-124.6579876,-122.8651605,-122.5468592,-123.7184591,-122.3919888,-120.6285899,-120.1481504,-120.2238334,-120.6618395
2.506262231,-9.078648334,-9.197470904,-8.417349382,-8.481263714,-8.666194812,-8.285259442,-8.185083908,-8.02175328,-8.001405082,-7.959069783,-7.959788178,-7.764436604,-7.718654307,-7.753462801,-7.916115721,-7.783245805,-7.773105379,-7.584537005,-7.600988842,-124.1929206,-126.2178305,-127.2107955,-125.7818345,-148.191434,-124.1141491,-124.8062474,-125.4123091,-124.4931638,-126.9624492,-126.9339237,-125.1483513,-124.8357957,-126.0263606,-124.7527266,-123.0085696,-122.5443299,-122.5770896,-123.0134919
2.511937378,-8.951254601,-9.077525487,-8.307694464,-8.369176954,-8.604264256,-8.17782838,-8.077354643,-7.916162332,-7.895721003,-7.853765438,-7.85636484,-7.665684223,-7.620732844,-7.653418645,-7.817371291,-7.684777497,-7.673875634,-7.486435101,-7.503910087,-126.4801108,-128.5253842,-129.398642,-128.0055636,-150.2532737,-126.3771046,-127.0623836,-127.6436989,-126.7629646,-129.1925675,-129.1799352,-127.4014495,-127.0934417,-128.3028134,-127.0815852,-125.3571305,-124.9072742,-124.8993723,-125.332419
2.517612524,-8.830893806,-8.96407686,-8.204943437,-8.263305775,-8.547985858,-8.076366817,-7.975610405,-7.816614381,-7.796011637,-7.754496696,-7.758945742,-7.572613805,-7.528446878,-7.559183804,-7.724299166,-7.591925286,-7.580210906,-7.39369382,-7.412243461,-128.736324,-130.801688,-131.5602453,-130.2015734,-152.2929351,-128.6107349,-129.2908662,-129.8471566,-129.0026782,-131.3928232,-131.3976153,-129.6260608,-129.3214485,-130.5494939,-129.3802363,-127.6759498,-127.2387537,-127.1923802,-127.6202907
2.523287671,-8.717318153,-8.856917448,-8.108874266,-8.163465199,-8.49726584,-7.980707268,-7.879696475,-7.722935431,-7.702104695,-7.661078453,-7.667362667,-7.485073131,-7.441641282,-7.470592638,-7.636763195,-7.504574074,-7.491991875,-7.306198689,-7.325844937,-130.9634269,-133.0489313,-133.696622,-132.3715522,-154.3117088,-130.8167205,-131.4932447,-132.0241538,-131.2138885,-133.5648306,-133.5884565,-131.8236973,-131.5213736,-132.7679799,-131.6502498,-129.9665867,-129.5404137,-129.4577016,-129.8786965
2.528962818,-8.610292621,-8.755856909,-8.019270855,-8.069482439,-8.452018803,-7.890691352,-7.789466361,-7.634959672,-7.613835346,-7.573334931,-7.581455375,-7.402917071,-7.360168145,-7.387487452,-7.55463204,-7.422613059,-7.409102563,-7.223839377,-7.244573467,-133.1631996,-135.2691852,-135.8087299,-134.5170857,-156.310803,-132.996644,-133.6709683,-134.1760729,-133.3980882,-135.7101107,-135.7538602,-133.9957854,-133.6946896,-134.9597597,-133.8931021,-132.2304905,-131.8137851,-131.6968248,-132.109159
2.534637965,-8.50959568,-8.660722093,-7.935923184,-7.98119655,-8.41216749,-7.806169804,-7.704781656,-7.552529406,-7.531046373,-7.491099673,-7.501071583,-7.326007692,-7.283886923,-7.309718571,-7.477779493,-7.345935547,-7.331430188,-7.146509782,-7.168292369,-135.3373463,-137.4644082,-137.8974802,-136.6396646,-158.2913491,-135.1519989,-135.8253943,-136.3042163,-135.556688,-137.8301002,-137.895146,-136.1436747,-135.8427914,-137.1262396,-136.110185,-134.4690092,-134.0602944,-133.9111464,-134.313143
2.540313112,-8.415019869,-8.571356796,-7.85862748,-7.898458019,-8.377642528,-7.72700243,-7.625511846,-7.475494945,-7.453588257,-7.414215466,-7.426066898,-7.254214304,-7.212664525,-7.237144342,-7.406084691,-7.274438676,-7.258864997,-7.074108106,-7.096870627,-137.4875045,-139.6364511,-139.9637475,-138.7406917,-160.2544077,-137.2841971,-137.957796,-138.4098147,-137.6910245,-139.9261594,-140.0135588,-138.2686438,-137.9670032,-139.2687514,-138.3028125,-136.6833971,-136.2812736,-136.1019808,-136.4920639
2.545988258,-8.32637226,-8.487621324,-7.787186437,-7.821128297,-8.348382182,-7.653058001,-7.551534089,-7.403714476,-7.38131922,-7.34253424,-7.356304712,-7.187413458,-7.146375338,-7.169631067,-7.339432246,-7.208023109,-7.191300115,-7.006536923,-7.03018408,-139.6152515,-141.7870607,-142.00838,-140.8214881,-162.2009733,-139.3945755,-140.0693697,-140.4940336,-139.802367,-141.9995789,-142.1102763,-140.3719071,-140.0685845,-141.3885577,-140.4722275,-138.8748229,-138.4779701,-138.2705675,-138.647292
2.551663405,-8.243474798,-8.409391907,-7.721409473,-7.749079296,-8.324332091,-7.584214115,-7.482732958,-7.337053925,-7.314105212,-7.275916923,-7.291656082,-7.12548891,-7.084901215,-7.10705289,-7.277712318,-7.146592723,-7.128631426,-6.943703258,-6.968116451,-141.7221091,-143.9178831,-144.0322065,-142.8832988,-164.1319792,-141.484402,-142.1612411,-142.5579802,-141.8919241,-144.051586,-144.1864149,-142.4546201,-142.1487352,-143.4868584,-142.6196079,-141.0443777,-140.6515558,-140.4180787,-140.7801562
2.557338552,-8.166164519,-8.336559977,-7.661113031,-7.68219286,-8.305445031,-7.520357021,-7.419000183,-7.275386804,-7.251819873,-7.21423328,-7.231999579,-7.068331552,-7.028131422,-7.04929164,-7.220820627,-7.090054295,-7.0707575,-6.885518678,-6.910560185,-143.8095474,-146.0304664,-146.036044,-144.9272982,-166.0483018,-143.5548812,-144.2344711,-144.6027092,-143.9608491,-146.0833503,-146.2430351,-144.5178841,-144.2086003,-145.5647947,-144.7460715,-143.1930823,-142.8031364,-142.5456258,-142.8919447
2.563013699,-8.09429366,-8.269031347,-7.606120912,-7.620360229,-8.291680679,-7.461381429,-7.360234372,-7.218594053,-7.19434447,-7.157361731,-7.177221136,-7.01583932,-6.975962563,-6.996236658,-7.168658426,-7.038317234,-7.017579586,-6.831899386,-6.857417085,-145.8789868,-148.1262633,-148.0207034,-146.9545943,-167.9507646,-145.6071583,-146.290061,-146.6292272,-146.0102446,-148.095988,-148.2811467,-146.5627507,-146.2492743,-147.6234542,-146.8526815,-145.3218953,-144.9337595,-144.6542651,-144.9839052
2.568688845,-8.027729648,-8.206725318,-7.556264642,-7.56348149,-8.283005399,-7.407190292,-7.306340738,-7.166563888,-7.141567803,-7.105189167,-7.127213879,-6.967917086,-6.928298479,-6.947784586,-7.121132438,-6.99129336,-6.96900167,-6.78276633,-6.808598723,-147.931799,-150.2066335,-149.986994,-148.9662339,-169.8401419,-147.6423243,-148.3289576,-148.6384983,-148.0411671,-150.0905664,-150.301713,-148.5902258,-148.2718048,-149.6638748,-148.9404502,-147.4317204,-147.0444234,-146.7450031,-147.0572433
2.574363992,-7.966354984,-8.149573731,-7.51138385,-7.511465051,-8.279392046,-7.35769459,-7.257230826,-7.119191644,-7.093386108,-7.057610745,-7.081877966,-6.924476539,-6.885050134,-6.903839161,-7.078154782,-6.948896741,-6.924930599,-6.738045298,-6.764026627,-149.9693075,-152.2728463,-151.9357281,-150.9632065,-171.7171628,-149.6614193,-150.3520574,-150.6314472,-150.054631,-152.068108,-152.3056546,-150.6012728,-150.277196,-151.6870485,-151.0103441,-149.5234139,-149.1360838,-148.8188011,-149.1131208
2.580039139,-7.910067017,-8.097519988,-7.471326682,-7.464227118,-8.280819794,-7.3128131,-7.212822247,-7.07637963,-7.049702939,-7.014529697,-7.041120408,-6.885436052,-6.846135484,-6.86431099,-7.039642871,-6.911043604,-6.885276277,-6.697667013,-6.723632271,-151.9927875,-154.3260835,-153.8677229,-152.9464486,-173.5825136,-151.6654358,-152.3602112,-152.6089635,-152.0516116,-154.0295932,-154.2938532,-152.5968163,-152.2664116,-153.6939246,-153.0632872,-151.5977916,-151.2096612,-150.8765788,-151.1526528
2.585714286,-7.858777624,-8.050518071,-7.435950201,-7.421691205,-8.287273991,-7.272472167,-7.173038425,-7.038036984,-7.010429048,-6.975857119,-7.00485491,-6.850720551,-6.811479345,-6.829117337,-7.005519317,-6.877652319,-6.849951918,-6.661567206,-6.687356842,-154.0034646,-156.3674417,-155.7838038,-154.9168476,-175.436842,-153.6553224,-154.3542275,-154.5719048,-154.0330485,-155.9759639,-156.2671548,-154.5777442,-154.2403778,-155.6854134,-155.1001647,-153.6556358,-153.2660465,-152.9192177,-153.1769056
2.591389432,-7.812412794,-8.008531567,-7.405120808,-7.383787666,-8.298746035,-7.236605478,-7.137808354,-7.004079536,-6.975482258,-6.94151178,-6.973001703,-6.820261377,-6.781013253,-6.798181912,-6.975711829,-6.848643463,-6.818874349,-6.629686671,-6.65515085,-156.0025143,-158.3979359,-157.6848051,-156.8752456,-177.2807591,-155.6319861,-156.3348765,-156.5210997,-155.9998484,-157.9081258,-158.2263722,-156.5449112,-156.1999852,-157.6623891,-157.1218265,-155.6977015,-155.3061071,-154.9475638,-155.1868938
2.597064579,-7.770912132,-7.971532716,-7.378714636,-7.350453272,-8.315233286,-7.205153832,-7.107066373,-6.974429686,-6.944787333,-6.911419926,-6.945487386,-6.793996147,-6.754675319,-6.771434669,-6.950153125,-6.823939964,-6.791964361,-6.601971283,-6.626973563,-157.9910605,-160.4185028,-159.5715705,-158.8224434,-179.1148428,-157.5962953,-158.3028932,-158.4573504,-157.9528873,-159.826951,-160.1722882,-158.4991403,-158.1460919,-159.6256922,-159.1290904,-157.7247228,-157.3306909,-156.9624297,-157.1835785
2.602739726,-7.734228288,-7.9395015,-7.356617939,-7.321630813,-8.336739006,-7.178064926,-7.080751951,-6.949016285,-6.918275855,-6.885515082,-6.922244775,-6.771868627,-6.732410092,-6.748811626,-6.928780845,-6.803467313,-6.769147087,-6.578371983,-6.602792326,-159.9701744,-162.430004,-161.4449533,-160.7592043,179.0603597,-159.5490817,-160.2589808,-160.3814353,-159.8930131,-161.73328,-162.1056574,-160.4412257,-160.0795248,-161.5761329,-161.1227451,-159.7374181,-159.3406304,-158.9645967,-159.1678656
2.608414873,-7.702326328,-7.912424774,-7.338727444,-7.297268756,-8.363272329,-7.155293138,-7.058809502,-6.927774527,-6.895886091,-6.863737878,-6.903212759,-6.753828593,-6.714168421,-6.730254697,-6.911537487,-6.787153853,-6.750352393,-6.558844735,-6.58258177,-161.9408734,-164.43323,-163.3058156,-162.686257,177.2443296,-161.491143,-162.2038138,-162.2941108,-161.8210473,-163.6279236,-164.0272087,-162.3719345,-162.0010819,-163.5144932,-163.103553,-161.7364954,-161.3367459,-160.9548163,-161.1406048
