Freq [GHz],"dB(S(2,1)) [] - $eps1='1' $eps2='0'","dB(S(2,1)) [] - $eps1='2' $eps2='0.1'","dB(S(2,1)) [] - $eps1='3' $eps2='0.2'","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='1' $eps2='0'","arg(S(2,1)) [deg] - $eps1='2' $eps2='0.1'","arg(S(2,1)) [deg] - $eps1='3' $eps2='0.2'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'"
0.1,-78.6525264782404,-76.3573166850026,-75.6741478115754,-75.462975255365,-75.3790136248619,-75.1985500610302,-75.1105671536216,-74.6060134270722,54.2229367159595,21.579109326755,0.243178034468006,-15.8981901085557,-33.4080567665599,-46.9889477903455,-57.8467231371807,-65.5926831945036
0.105675146771037,-77.7423990049034,-75.4933973149086,-74.7964369617431,-74.5437943676052,-74.417613756549,-74.1882079311636,-74.0524369759399,-73.4884915953183,47.4887075884062,13.7889907597693,-8.21004446030207,-24.9621336192831,-43.2818355218289,-57.6674686607268,-69.2579974759344,-77.6340747457878
0.111350293542074,-76.8795645587359,-74.6660514159497,-73.9457558282894,-73.6454656141917,-73.4749435721161,-73.1972213480959,-73.015891061127,-72.3946388585408,40.7987915131066,6.06477369780959,-16.6175896632627,-34.0186921313921,-53.1986244604707,-68.4307621896553,-80.7817573280389,-89.8150769240843
0.117025440313112,-76.0585465388021,-73.8700173299579,-73.1176993097436,-72.764582576361,-72.5487792456622,-72.2242616073998,-71.9998259371194,-71.3234597138968,34.1521256936161,-1.60124749286916,-24.9913789199734,-43.0808560488509,-63.167681125966,-79.2810868522701,-92.4106993656658,-102.117609557778
0.122700587084149,-75.2746121999045,-73.1008363305834,-72.3086375617582,-71.898450055754,-71.6374151443237,-71.2681493413368,-71.0027496720088,-70.2728402768664,27.5475812274688,-9.21630412382942,-33.3419554214833,-52.159456386849,-73.1950643683105,-90.2164503359307,-104.133342142816,-114.519650455127
0.128375733855186,-74.5236332943045,-72.3547068941792,-71.5155664271314,-71.044930001862,-70.7394826178717,-70.3276215027759,-70.0225421750157,-69.2393159807028,20.9838547216675,-16.7871470625161,-41.6786187469091,-61.263310381067,-83.2839538983563,-101.231587649127,-115.936279523018,-126.999574102424
0.134050880626223,-73.8019881491803,-71.6283713900313,-70.7359892281061,-70.202316923924,-69.8537931570502,-69.4011514868892,-69.0563459233256,-68.2181124444225,14.4595220577407,-24.3200631265156,-50.0095135255199,-70.3993759997599,-93.4350317445298,-112.319175584825,-127.806734099987,-139.540760151897
0.13972602739726,-73.1064817806397,-70.9190237819232,-69.9678213349471,-69.3692299226115,-68.9792046248698,-68.4868337349956,-68.1006020976113,-67.2034642032147,7.9730755595324,-31.8208852517247,-58.3417210869413,-79.5728826535591,-103.646956780804,-123.471243627947,-139.735138978732,-152.135765595977
0.145401174168297,-72.4342766528267,-70.2242352924731,-69.2093125469432,-68.5445211208845,-68.1145125699741,-67.5823430843744,-67.1512290685348,-66.18916779818,1.52287226444835,-39.2950136069998,-66.6813402642453,-88.7874799807543,-113.916943782507,-134.680680915652,-151.717432742202,-164.789404602723
0.151076320939335,-71.7828471189539,-69.5418938525486,-68.4589822510596,-67.727194710862,-67.258370158386,-66.6849722513811,-66.2039207501433,-65.1692930731484,-4.8927010009217,-46.7474398748195,-75.0335618887133,-98.0454065724111,-124.241437933705,-145.942705651975,-163.75677468384,-177.520275259598
0.156751467710372,-71.1499314184811,-68.8701536875969,-67.7155649942196,-66.9163363623694,-66.4092407980604,-65.7917439734288,-65.2545296388625,-64.138965957626,-11.2753835294474,-54.1827681302411,-83.4027433253679,-107.347696706901,-134.616857686991,-157.256146583039,-175.864461078147,169.639503754089
0.162426614481409,-70.5334943403294,-68.2073942803448,-66.9779636288186,-66.1110539301936,-65.5653861616756,-64.8995861783017,-64.2994927445012,-63.0951401729542,-17.6269043657935,-61.6052429227419,-91.792484821599,-116.694418630166,-145.040361854434,-168.624401307595,171.940083276074,156.646426629001
0.168101761252446,-69.9317004180909,-67.5521852049238,-66.2452094414706,-65.3104265268787,-64.7250060650006,-64.0056684493426,-63.3363737353388,-62.037391932678,-23.9490494956227,-69.0187745685455,-100.2057070956,-126.084975494707,-155.51049768713,179.94412085181,159.630373557288,143.449710956726
0.173776908023483,-69.3428887010228,-66.9032569093478,-65.5164270712807,-64.5134696131447,-63.8857200563416,-63.1070713619592,-62.3636711410798,-60.9678340558387,-30.2435964267827,-76.4269633397558,-108.644741749297,-135.51841906232,-166.028274286567,168.435556536984,147.174428750838,129.996781841975
0.179452054794521,-68.7655459383124,-66.2594758765246,-64.7908051411895,-63.7191111277307,-63.0458100904473,-62.2021914788819,-61.3822724534567,-59.8924504767147,-36.5123479949588,-83.8331302060123,-117.111428133579,-144.993808493865,-176.596795372115,156.831936310419,134.538515198006,116.241661175116
0.185127201565558,-68.1982942121824,-65.6198235973787,-64.0675708434179,-62.9261833483055,-62.20317845264,-61.2898192333912,-60.394458794233,-58.8196602502874,-42.7571057601562,-91.2403399848202,-125.607219670596,-154.510577057888,172.777581211281,145.111413834237,121.690113816529,102.152758803601
0.190802348336595,-67.6398721999434,-64.9833782657637,-63.3459696812668,-62.1334304156333,-61.3560519013338,-60.3699059263621,-59.4044402693223,-57.7600235104234,-48.9796758267066,-98.6514320876713,-134.133301924451,-164.068889486958,162.085609864835,133.25028984806,108.602739964303,87.7216972319665
0.196477495107632,-67.089121755296,-64.3492992921627,-62.625249590483,-61.3395302133856,-60.5029994051384,-59.4435679905586,-58.4179360416996,-56.7246172061644,-55.1818621684125,-106.069047209668,-142.690718137658,-173.669975962158,151.315265964593,121.225030055678,95.2604422646417,72.9695255758271
0.202152641878669,-66.5449771200402,-63.7168141024647,-61.9046502822653,-60.5431312881749,-59.6430613378196,-58.5131056355074,-57.4415692077783,-55.7229793776878,-61.3654767943526,-113.495657077824,-151.280502253484,176.683590721042,140.452215863291,109.01476200294,81.6618273846066,57.9486394984636
0.207827788649706,-66.0064515915768,-63.0852064546625,-61.1833970703702,-59.742901576225,-58.775917471862,-57.5819416801008,-56.4820249056629,-54.7608451913495,-67.5323167652292,-120.933595303826,-159.903811211908,166.987685064841,129.478759964155,96.6021577055159,67.8207737447179,42.7360673022718
0.213502935420744,-65.4726359676164,-62.4538070320054,-60.4607002111455,-58.9375872567074,-57.9017011095615,-56.6540805280934,-55.5446826150027,-53.837885566934,-73.6841864669104,-128.385086854483,-168.562060423852,157.236510724149,118.383891843916,83.9850324107728,53.7754690245192,27.4289503399942
0.219178082191781,-64.9426799189813,-61.8219851438753,-59.7357590459452,-58.1260782558917,-57.0215845141917,-55.7342084509336,-54.6330135614461,-52.9474822214106,-79.8229029777365,-135.85228051416,-177.257045515729,147.422593095242,107.146482310778,71.1602652571845,39.5669529277561,12.1051677026541
0.224853228962818,-64.4157924495128,-61.1891419327968,-59.007770917127,-57.307477256278,-56.1372197752134,-54.8265808092558,-53.7471451094044,-52.0774474155758,-85.9502512152312,-143.337280894387,174.008942990442,137.536888158755,95.7547857009396,58.1427843937796,25.2500881391368,-3.1815571255152
0.230528375733855,-63.8912379615266,-60.554705070333,-58.2759445081107,-56.4811671900477,-55.2509204861526,-53.9346398651717,-52.8837847619102,-51.2134763637205,-92.0680746904801,-150.84218014789,165.233027308899,127.569029396026,84.1988841433233,44.9558897382378,10.8744225453176,-18.4259338789918
0.236203522504892,-63.3683182278985,-59.9181244221223,-57.5395172369831,-55.646872662192,-54.3654343826194,-53.0603396150488,-52.0366467179977,-50.3430767202325,-98.1781669772676,-158.369091648448,156.411674519222,117.507707748315,72.4738541969313,31.6305557869028,-3.52487743741291,-33.6702146902092
0.24187866927593,-62.8463885522686,-59.2788692078752,-56.7977755648876,-54.8047089627724,-53.4836873821744,-52.2036894634541,-51.197767370829,-49.4589249084097,-104.282397834163,-165.920180250107,147.540655807133,107.341195876164,60.5807790328082,18.201078969602,-17.9353947947399,-48.9910291769401
0.247553816046967,-62.3248323583631,-58.6364259488869,-56.0500777705508,-53.955211928898,-52.6084604073537,-51.3626067627876,-50.3593393746214,-48.5606383827915,-110.382593001491,-173.497694621374,138.615045784732,97.0579933666535,48.5271692698279,4.69937765638607,-32.3704476391341,-64.4774051392949
0.253228962818004,-61.8030711135736,-57.9902977379451,-55.2958777637744,-53.0993403280745,-51.7420323432343,-50.5331822212781,-49.5155449920674,-47.6546257121724,-116.480654523265,178.896005275661,129.629255784133,86.6475841095182,36.3265757484195,-8.85099769105631,-46.865649548483,-80.2067005712149
0.258904109589041,-61.2805553813023,-57.3400044026768,-54.5347487987813,-52.2384436828453,-50.8858394723742,-49.7103650247285,-48.6638983678131,-46.7521755135526,-122.578477727528,171.25841927254,120.57711390159,76.1012430160434,23.9972670465756,-22.4397037541768,-61.4700765323657,-96.225024776182
0.264579256360078,-60.7567639075861,-56.6850834966488,-53.7664053836493,-51.374188822124,-50.0402403605651,-48.888974026832,-47.8058102894249,-45.8664966527732,-128.677994545945,163.586884583053,111.451987908155,65.4128282135067,11.5602745943583,-36.0716578164519,-76.2341098612117,-112.537142842698
0.270254403131115,-60.231200107406,-56.0250923235341,-52.9907219025623,-50.5084425437271,-49.2042569116283,-48.0646250675115,-46.9460776348293,-45.0095849292997,-134.781179261443,155.878554690812,102.246953633371,54.5794587403755,-0.964988456195913,-49.7675663566464,-91.198831485397,-129.108951168786
0.275929549902153,-59.7033910657571,-55.3596105523986,-52.2077454431755,-49.6431133861413,-48.3759252164435,-47.2349118645374,-46.0919773063882,-44.1901802550532,-140.890044619201,148.130383779819,92.9550047093632,43.6019600666768,-13.5611600632234,-63.5570700717246,-106.383903976942,-145.872455864176
0.28160469667319,-59.172883956932,-54.6882435021135,-51.4177013389719,-48.7799635312639,-47.5523893290749,-46.3997581738373,-45.2514044638754,-43.4117473742699,-147.0066512105,140.339116075194,83.5692984903464,32.4849598661323,-26.2166140748508,-77.4731211069403,-121.783990637905,-162.737715203166
0.287279843444227,-58.6392457892909,-54.0106258354307,-50.6209886640247,-47.9204096886482,-46.7300339926354,-45.5611476581255,-44.4308480518461,-42.6707257653329,-153.133113669745,132.50128064016,74.0834262409647,21.2365406533611,-38.9361252317143,-91.5532293355189,-137.37872450247,-179.618830857886
0.292954990215264,-58.1020610629051,-53.3264255703756,-49.8181641762652,-47.0653393391288,-45.9056792043778,-44.7232641386076,-43.6346392875742,-41.9571996116277,-159.271605424289,124.613193247231,64.4916910332677,9.86740513729811,-51.7225208746668,-105.813695885578,-153.11965890115,163.559862051466
0.298630136986301,-57.5609310508554,-52.6353481700323,-49.0099131959358,-46.2149717558251,-45.0768542966404,-43.8912981809811,-42.8638270359302,-41.2574206780792,-165.424367135515,116.670963977489,54.7893697750404,-1.61042040794308,-64.5940530588374,-120.263289111186,-168.957178354091,146.82227381409
0.304305283757339,-57.0154720398478,-51.937140490539,-48.1970070953334,-45.3687921758779,-44.2427726942422,-43.0708037134879,-42.1163792601152,-40.5590547488826,-171.593708688111,108.670512783677,44.9729317934439,-13.1852310034883,-77.5742056115274,-134.894307918798,175.156850509461,130.141865492274
0.309980430528376,-56.4653149901289,-51.2315942699536,-47.3802488077376,-44.5255808162498,-43.4033316664598,-42.2653440287051,-41.3863385933524,-39.8541955710673,-177.782022400305,100.607591559206,35.0401809041395,-24.847449319081,-90.6865330318215,-149.683610011253,159.259361704129,113.459100425957
0.315655577299413,-55.9101045195696,-50.5185489824705,-46.5604092446211,-43.6835466224023,-42.5603040060551,-41.4769062579305,-40.666315657329,-39.1420490813369,176.008215191881,92.4778125947619,24.9902897789094,-36.5913441891857,-103.953642310647,-164.60110137833,143.36371821812,96.7087920023968
0.32133072407045,-55.3494984138125,-49.7978936769262,-45.7381598728005,-42.8405598034881,-41.716508458912,-40.7050406222777,-39.9489543915936,-38.4262822969234,169.774433726664,84.2766823470359,14.823699694115,-48.4163846348247,-117.392371080731,-179.615707100677,127.457091337249,79.848556030569
0.327005870841487,-54.7831666965964,-49.0695675531509,-44.9140083793795,-41.9944604719662,-40.8759438709777,-39.9476741862268,-39.2296346526667,-37.7113242934269,163.513961392653,75.9996404428727,4.54187023774192,-60.3279707560182,-131.007360305933,165.301392164847,111.509057749831,62.8698703592288
0.332681017612524,-54.2107922405821,-48.3335589806003,-44.0882456538382,-41.1434039856567,-40.0421458501624,-39.2007434004868,-38.506763608928,-36.9982087828688,157.224017455419,67.6420992527309,-5.85311839836028,-72.3373481646775,-144.794292898216,150.166713910304,95.4795872522797,45.7756096833427
0.338356164383562,-53.6320696274886,-47.5899027823028,-43.2609122359691,-40.2861934037038,-39.2179416957003,-38.459568893413,-37.7820342773693,-36.2858126222167,150.901704001009,59.1994835503639,-16.359088590612,-84.4606190941072,-158.738500519124,134.983418430042,79.3364422896578,28.5569181783246
0.344031311154599,-53.0467055541449,-46.8386756304778,-42.4317914629926,-39.4225438682263,-38.4046242430372,-37.7197104264006,-37.0585626833296,-35.5743337983023,144.543994341656,50.667266255224,-26.974370349832,-96.7168914227355,-172.821018160287,119.738021277188,63.0626580318255,11.1847123958004
0.349706457925636,-52.4544190964463,-46.0799895763149,-41.6004340243362,-38.553225809469,-37.6020400334773,-36.9783860355541,-36.3390523471467,-34.8679089052765,138.1477285491,42.0409950645513,-37.6984259785719,-109.125746487822,172.977537672811,104.404498311595,46.657389233127,-6.36964616021866
0.355381604696673,-51.8549413905137,-45.3139839105545,-40.7662150345703,-37.6800420356157,-36.808586596259,-36.2350633581009,-35.6242713526663,-34.1728923532306,131.70959809736,33.316306986259,-48.5324213122891,-121.704353240469,158.676316606509,88.9553106458089,30.1299497322888,-24.1085491441219
0.36105675146771,-51.2480160910315,-44.5408157924359,-39.9284209772583,-36.8056117362936,-36.0214533595272,-35.4913407901523,-34.9131984544845,-33.4944278247623,125.226136528065,24.4889254752336,-59.4796665446246,-134.464705635561,144.282655105335,73.3625461020137,13.4796515197177,-42.0139040916101
0.366731898238748,-50.6334016058522,-43.7606502328848,-39.0863594363678,-35.9329665798043,-35.2374754366656,-34.750397508317,-34.2047682521671,-32.835007179983,118.693710195581,15.5546354159539,-70.5458580200859,-147.411581532233,129.794901737725,57.6108037982024,-3.30448061530504,-60.0561040706856
0.372407045009785,-50.010867959863,-42.9736505162423,-38.2394809591047,-35.0650116506969,-34.4537835584205,-34.0155489254135,-33.4991863088027,-32.1950813823736,112.108503002947,6.50923401625534,-81.7390649230803,-160.541844300076,115.200347891489,41.6988137230726,-20.2409515389424,-78.2068464185301
0.378082191780822,-49.380202314604,-42.1799700599189,-37.3874990735215,-34.2039583330067,-33.6684564666606,-33.2887698870215,-32.7981337470176,-31.5738804690298,105.466501727551,-2.65154547128508,-93.0694314259867,-173.845528359398,100.474887621759,25.6341308324048,-37.3495130703658,-96.4398520846192
0.383757338551859,-48.7412067052234,-41.3797472453751,-36.5304923694523,-33.350873949531,-32.8812252539286,-32.5700496198776,-32.1042599484355,-30.9685404946154,98.7634848491481,-11.9321361242893,-104.548596081327,172.691264116789,85.5926584152228,9.43010869104681,-54.6404345349666,-114.721065200511
0.389432485322896,-48.0937011387148,-40.5731045732406,-35.668972132487,-32.5054863733026,-32.0938257603375,-31.8578203417282,-31.4206805508807,-30.3722186941057,91.9950020262406,-21.3372619025735,-116.188869535287,159.082195376799,70.5282438068467,-6.90717318114595,-72.1172840107037,-133.022380804272
0.395107632093933,-47.4375248065517,-39.7601535665599,-34.8039001715275,-31.6663189951178,-31.3093812571416,-31.1497554114597,-30.7503844884727,-29.7740704280697,85.1563592344313,-30.8720781173174,-128.002256815569,145.336265963637,55.2559372712568,-23.3913476486807,-89.784097287584,-151.355553691266
0.400782778864971,-46.7725382053136,-38.9410066530781,-33.9366460477825,-30.8311339059921,-30.5321625771552,-30.444518273948,-30.0963680684727,-29.164180218057,78.2425970923686,-40.5423176381977,-139.999457941675,131.454265863792,39.7664078865405,-40.0435841660442,-107.632344523126,-169.780789239697
0.406457925636008,-46.0986254609585,-38.1157967052301,-33.0688809700896,-29.9975749616962,-29.7673023928848,-29.7434649966123,-29.4616507064833,-28.5405051327506,71.2484705507919,-50.3544285597147,-152.189021382265,117.426943417072,24.0616489416688,-56.8940969958377,-125.645952037632,171.599613502198
0.412133072407045,-45.4156994171741,-37.2847044054343,-32.202417898074,-29.1638661714646,-29.0172025381984,-29.0485352066929,-28.8456403659906,-27.9091982136898,64.1684279737834,-60.3156880458885,-164.57684479682,103.235209816349,8.15834817104065,-73.9703131800111,-143.800450948164,152.685735777428
0.417808219178082,-44.723698159048,-36.447992780695,-31.3390219335465,-28.3294353802884,-28.2830279695098,-28.3643854205415,-28.2457639279446,-27.2845143790367,56.9965647252021,-70.4342746513864,-177.166197576965,88.8522385469375,-7.92732625327555,-91.2985322739835,-162.082260620439,133.411977674621
0.423483365949119,-44.0226023397637,-35.6060472746828,-30.4802302275658,-27.4953675470448,-27.563717965051,-27.6969617408784,-27.6575503704213,-26.6828165127573,49.7266361073467,-80.7192823529046,170.041633595037,74.2470878766875,-24.1812619964879,-108.891339339231,179.503764105568,113.76954618851
0.429158512720157,-43.3124289668163,-34.759418817616,-29.6272290024876,-26.6646142256475,-26.8569287996022,-27.0528155732984,-27.0774995093946,-26.1182722806145,42.3519888517561,-91.1806620549042,157.046107358947,59.3893902719507,-40.6049127027986,-126.748863426749,160.922958229557,93.7950956392034
0.434833659491194,-42.5932430022812,-33.9088663087098,-28.7808334237199,-25.8418922411578,-26.1609234255529,-26.4383456311913,-26.5062970317173,-25.6005300398124,34.8655386472248,-101.829081663165,143.845796835135,44.2545192007682,-57.218057837811,-144.856700543793,142.120466481367,73.5549864131724
0.440508806262231,-41.8651652568051,-33.0553942979357,-27.9415997576871,-25.0332217651096,-25.4755696428066,-25.8579663089693,-25.9494689584739,-25.132868544545,27.2597409966895,-112.675704444036,130.436721186217,28.8283393681796,-74.0515894066363,-163.185427078281,123.044142172666,53.1291673060216
0.446183953033268,-41.1283819391728,-32.2002813041854,-27.1100697609475,-24.245118190099,-24.8036616064472,-25.3135626982969,-25.4168261829035,-24.7124228401924,19.5265497923627,-123.731896470061,116.811089600952,13.1102800919965,-91.1419880202082,178.29786827142,103.661093856045,32.5861869892491
0.451859099804305,-40.383156928311,-31.3450946683568,-26.2871124681627,-23.4835778965149,-24.1512457791392,-24.8048529721153,-24.9204235308082,-24.3323623699327,11.6573831936613,-135.008888111989,102.956893855904,-2.88662847984871,-108.522427935792,159.616244576081,83.9674926447001,11.9580640212137
0.457534246575342,-39.629846700458,-30.4916893635059,-25.4742952780967,-22.7531475395631,-23.5264485795267,-24.3303648480472,-24.4715415436438,-23.9860172478106,3.64308838203803,-146.51742863118,88.8586540010076,-19.1395427194843,-126.209907823204,140.777115451546,63.9931001055183,-8.76908383037504
0.46320939334638,-38.8689161620809,-29.6421909617178,-24.6741951394467,-22.0564469011264,-22.9384707833196,-23.8898582875327,-24.0787671550557,-23.6722736720231,-4.5261021208347,-158.267484152179,74.4993870117062,-35.6228330777083,-144.202372214308,121.769476507108,43.7925766955351,-29.6432249567702
0.468884540117417,-38.1009630994152,-28.7989670798442,-23.8905561414615,-21.3944272570005,-22.39637729256,-23.4862686377213,-23.7467368478432,-23.397899403002,-12.860561441774,-170.268032683662,59.863566982694,-52.3160620214562,-162.47556217874,102.575958629164,23.4351691621801,-50.7091780075854
0.474559686888454,-37.3267420934033,-27.9645965935501,-23.1282184251283,-20.767370851313,-21.9075800138734,-23.1258836842014,-23.4757431219037,-23.1753365168624,-21.3713101103245,177.473001842916,44.9405212631498,-69.209546854529,179.009035191413,83.1844697331271,2.98494279347942,-71.977528942201
0.480234833659491,-36.5471939408418,-27.1418505268347,-22.3927893017929,-20.1762794956522,-21.4766363311832,-22.8166855415824,-23.2626199084003,-23.0175803956559,-30.0699877617293,164.94866601762,29.7274284386027,-86.304564226719,160.303642623586,63.6079211780143,-17.5087383351864,-93.4041373282379
0.485909980430528,-35.763481449104,-26.3337011035317,-21.6901017449308,-19.6240447289846,-21.1057575510684,-22.566678104278,-23.1039130504444,-22.9339693784319,-38.9688120793407,152.152786804467,14.2309673217009,-103.607288347442,141.456782321365,43.8824761249176,-38.0242783349672,-114.901841139237
0.491585127201566,-34.9770298345961,-25.5433734999216,-21.0255950775609,-19.1157909031955,-20.7954838839046,-22.3814881913823,-22.9984246373385,-22.9267565326502,-48.0804946323793,139.079788865568,-1.53313849207977,-121.118432295638,122.509736835976,24.0663744999984,-58.5576510597342,-136.359487736009
0.497260273972603,-34.1895715078758,-24.7744464148212,-20.4038229845596,-18.6580809772666,-20.5460969114126,-22.263114024971,-22.9484847461983,-22.9902834739721,-57.4180925333625,125.724705502858,-17.5428289793625,-138.82301079251,103.494439916369,4.2276375575632,-79.1044477309339,-157.67163536536
0.50293542074364,-33.4031950030708,-24.0309914157806,-19.8282971031394,-18.2571883771865,-20.3587473463306,-22.2099387261486,-22.9588207752459,-23.1127587107981,-66.9947850351451,112.083619101672,-33.773896485188,-156.685360085827,84.4393272884295,-15.5694782505443,-99.6406811319647,-178.766695007374
0.508610567514677,-32.6203953684701,-23.3177183091536,-19.3017773238657,-17.9171510904693,-20.2355275645312,-22.2178670901632,-23.0337046338191,-23.2803786429821,-76.823547740459,98.1547589296027,-50.204007868171,-174.652737887721,65.378904484292,-35.2750394645413,-120.11462470017,160.375855480177
0.514285714285714,-31.8441229379641,-22.6400686429453,-18.8269386031123,-17.638544990312,-20.1782719052953,-22.2820266305685,-23.1740381144864,-23.4824057698046,-86.916704785535,83.9403843022613,-66.8145706564365,167.333144129706,46.3598292986516,-54.8579452284362,-140.453924520176,139.728861083982
0.519960861056751,-31.0778247152316,-22.0041805493507,-18.4071463807702,-17.4186457303052,-20.1869105624528,-22.3984941317531,-23.3758935727596,-23.7148480945869,-97.2853374140712,69.4493639382576,-83.5889694208078,149.321491699999,27.4430311501505,-74.3002808862454,-160.58109826737,119.243436485434
0.525636007827789,-30.3254711789521,-21.4166483094751,-18.046947655953,-17.2529945092066,-20.2580504983518,-22.5651029998899,-23.6308338322528,-23.9805636363771,-107.938536458569,54.7000387170656,-100.507034803857,131.341414046735,8.69338609073063,-93.5889027031543,179.566840432442,98.8826108608795
0.531311154598826,-29.5915578064758,-20.8840332952628,-17.7519053560927,-17.1377213217545,-20.3846992818141,-22.7810208567226,-23.9276733869063,-24.2859546731037,-118.882510149162,39.7225996115308,-117.537375155924,113.399667493941,-9.83483381588929,-112.704963155354,160.025974134721,78.6476023255605
0.536986301369863,-28.8810720297289,-20.4121560843099,-17.5276048618039,-17.0716596428306,-20.5575695918885,-23.045429964641,-24.2548036534634,-24.6361989388054,-130.119550395284,24.5599885196856,-134.630751598727,95.4884902268127,-28.1086857448226,-131.617110613381,140.801429325519,58.5818554074851
0.5426614481409,-28.1994111042687,-20.0052984187162,-17.3780160538425,-17.0573745038678,-20.767254605859,-23.3560330837559,-24.6027240480995,-25.0318833973056,-141.646962629948,9.26644646794422,-151.718171104362,77.6009526687269,-46.1220655652101,-150.284221898854,121.870045902128,38.7542949092082
0.548336594911937,-27.5522443591833,-19.6655265981201,-17.3037689090012,-17.1005834240543,-21.0060284402994,-23.7076018188388,-24.9651529732462,-25.4669952993234,-153.45602336938,-6.09658112224767,-168.716068012602,59.7484804239133,-63.8908979452383,-168.662976636218,103.192724857911,19.2367834230102
0.554011741682975,-26.9453152714592,-19.3923599065333,-17.3010664605368,-17.2079660137138,-21.2694581585702,-24.0924897883782,-25.3402632482345,-25.9307075893231,-165.531133207112,-21.4665443150139,174.46205052736,41.973856082012,-81.4432066227991,173.279552030018,84.7276465675993,0.0788227940874969
0.559686888454012,-26.3841898779759,-19.182919156701,-17.3617441488683,-17.3839819032514,-21.556336016753,-24.5013656726573,-25.7294971654933,-26.4094374734635,-177.849324796087,-36.7864008641551,157.891298405358,24.3535763559408,-98.8068341626453,155.556907284037,66.4447576955738,-18.7069818602112
0.565362035225049,-25.873970303314,-19.032530755136,-17.4744764344954,-17.6278654326553,-21.8681834130247,-24.92519292567,-26.1361147658909,-26.8904717009905,169.619715790132,-52.0099470109352,141.623510623487,6.98682093709402,-115.996299573082,138.163321576578,48.3381591669552,-37.1440608426855
0.571037181996086,-25.4190035006388,-18.935608983751,-17.626658130932,-17.9320649005377,-22.2075044212992,-25.3563188576705,-26.5625461399018,-27.3642746170845,156.913008938466,-67.1045160158772,125.681357358116,-10.025975650784,-133.009125920097,121.074044975269,30.4227665171951,-55.2879583334846
0.576712328767123,-25.0226231048322,-18.8865662104026,-17.8063298840217,-18.282809957104,-22.5761833745351,-25.7894034120144,-27.008734403733,-27.8261852855516,144.073017842372,-82.0506272967328,110.059174363933,-26.6069198407995,-149.821234915064,104.25750448808,12.7312914473279,-73.2050775334048
0.58238747553816,-24.6869611966046,-18.8805268591233,-18.003676665264,-18.6625150670882,-22.9737276715119,-26.2212531680865,-27.4711965549245,-28.2762973904214,131.145864785247,-96.8391092714803,94.7288686294138,-42.7180225042403,-166.397819575463,87.676513617101,-4.70520672915708,-90.9629461326492
0.588062622309198,-24.4128556424782,-18.9137120470437,-18.2119029336657,-19.05300869786,-23.3966625627933,-26.6506940636673,-27.9437733476765,-28.7185673211271,118.179252158659,-111.466799192801,79.6484507996299,-58.3672286684903,177.300177305002,71.2979573161864,-21.8649653430569,-108.611287191225
0.593737769080235,-24.1998618265335,-18.9834672949206,-18.4274959303975,-19.4385102768317,-23.8386707203768,-27.078105860957,-28.4189656421069,-29.1590125536893,105.220350490856,-125.932059475794,64.7711111594886,-73.603578780861,161.30384113403,55.0949055698595,-38.7442362344113,-126.175750548933
0.599412915851272,-24.0463572914454,-19.0879914449827,-18.6499790598131,-19.8077039530841,-24.2914689240109,-27.504829545176,-28.8893652829585,-29.6036229822294,92.3139153820231,-140.231159098563,50.0534627286099,-88.5053355308229,145.627390205763,39.0486339583395,-55.3589891773213,-143.657093805272
0.605088062622309,-23.9497136879656,-19.2258794898387,-18.8812747354264,-20.1547587097238,-24.7463193283371,-27.9326588378105,-29.3490171822398,-30.0567333221066,79.5008122613385,-154.356204787329,35.4620924812046,-103.165317689146,130.264252410432,23.1502839335352,-71.7414467647883,-161.035773344332
0.610763209393346,-23.906504160423,-19.3956157017746,-19.1248003585529,-20.4794358955224,-25.1954442135576,-28.3630663538457,-29.7941758432334,-30.5198572712167,66.8170274864312,-168.294875130762,20.9778202259807,-117.676369430855,115.188207162293,7.40087357543053,-87.9340058143591,-178.281035518133
0.616438356164384,-23.9127169682704,-19.5951476746895,-19.384441416955,-20.786485919977,-25.6332641576771,-28.7965909722337,-30.2237197968478,-30.9915114675959,54.2931446179587,177.968220648504,6.59726212011415,-132.118473808794,100.358843910665,-8.19097572605366,-103.981868100289,164.638398126996
0.622113502935421,-23.9639544594741,-19.8216381819254,-19.6635718111266,-21.0844863902209,-26.0570797274843,-29.2324821003998,-30.639069535725,-31.4678495487366,41.9542020548599,164.449096167491,-7.66835487700604,-146.548289958003,85.7292006315437,-23.6140092565095,-119.926242822306,147.744386262854
0.627788649706458,-24.0556061190299,-20.0714370840192,-19.9642886134239,-21.3842289207732,-26.4666495098831,-29.6683085622105,-31.043175327294,-31.9433353898514,29.8198252204911,151.161592606697,-21.7966443202939,-160.991801991053,71.2565109004822,-38.8576021947786,-135.796422613011,131.045584568719
