"Freq [GHz]","dB(S(2,1)) [] - $eps1='4' $eps2='0.3'","dB(S(2,1)) [] - $eps1='4.5' $eps2='0.45'","dB(S(2,1)) [] - $eps1='5' $eps2='0.6'","dB(S(2,1)) [] - $eps1='5.5' $eps2='0.75'","dB(S(2,1)) [] - $eps1='6' $eps2='0.9'","dB(S(2,1)) [] - $eps1='6.5' $eps2='1'","dB(S(2,1)) [] - $eps1='7' $eps2='1.1'","dB(S(2,1)) [] - $eps1='7.5' $eps2='1.25'","dB(S(2,1)) [] - $eps1='8' $eps2='1.4'","dB(S(2,1)) [] - $eps1='8.5' $eps2='1.6'","dB(S(2,1)) [] - $eps1='9' $eps2='1.8'","dB(S(2,1)) [] - $eps1='9.5' $eps2='1.95'","dB(S(2,1)) [] - $eps1='10' $eps2='2.1'","dB(S(2,1)) [] - $eps1='10.5' $eps2='2.3'","dB(S(2,1)) [] - $eps1='11' $eps2='2.5'","dB(S(2,1)) [] - $eps1='11.5' $eps2='2.65'","dB(S(2,1)) [] - $eps1='12' $eps2='2.8'","dB(S(2,1)) [] - $eps1='12.5' $eps2='2.95'","dB(S(2,1)) [] - $eps1='13.5' $eps2='3.25'","arg(S(2,1)) [deg] - $eps1='4' $eps2='0.3'","arg(S(2,1)) [deg] - $eps1='4.5' $eps2='0.45'","arg(S(2,1)) [deg] - $eps1='5' $eps2='0.6'","arg(S(2,1)) [deg] - $eps1='5.5' $eps2='0.75'","arg(S(2,1)) [deg] - $eps1='6' $eps2='0.9'","arg(S(2,1)) [deg] - $eps1='6.5' $eps2='1'","arg(S(2,1)) [deg] - $eps1='7' $eps2='1.1'","arg(S(2,1)) [deg] - $eps1='7.5' $eps2='1.25'","arg(S(2,1)) [deg] - $eps1='8' $eps2='1.4'","arg(S(2,1)) [deg] - $eps1='8.5' $eps2='1.6'","arg(S(2,1)) [deg] - $eps1='9' $eps2='1.8'","arg(S(2,1)) [deg] - $eps1='9.5' $eps2='1.95'","arg(S(2,1)) [deg] - $eps1='10' $eps2='2.1'","arg(S(2,1)) [deg] - $eps1='10.5' $eps2='2.3'","arg(S(2,1)) [deg] - $eps1='11' $eps2='2.5'","arg(S(2,1)) [deg] - $eps1='11.5' $eps2='2.65'","arg(S(2,1)) [deg] - $eps1='12' $eps2='2.8'","arg(S(2,1)) [deg] - $eps1='12.5' $eps2='2.95'","arg(S(2,1)) [deg] - $eps1='13.5' $eps2='3.25'"
2.404109589,-46.15954142,-48.03883813,-46.47140545,-45.74390885,-48.65856907,-44.72898488,-44.4119436,-44.21443063,-43.81457953,-43.72990863,-43.71157653,-43.14168908,-43.19529129,-42.96002617,-43.40033451,-42.91264214,-42.85935475,-42.49840439,-42.82586777,39.94210607,47.23603983,53.53289656,54.54856272,52.67727259,58.45138359,64.91979422,66.6838875,68.99879404,68.5205723,69.10210655,69.81402592,72.8071592,71.25110212,72.67291277,72.81110572,73.64662774,75.26257056,76.85367702
2.409784736,-46.26064389,-48.0991036,-46.49901398,-45.7899168,-48.62756189,-44.76022971,-44.42813726,-44.22464411,-43.81601729,-43.73445801,-43.72277817,-43.14429317,-43.19307359,-42.9638975,-43.40128053,-42.91911933,-42.85985004,-42.49301431,-42.84502141,35.67339563,43.81721398,49.69089064,50.49436867,48.40120491,54.37320509,60.7377716,62.55489558,64.85319882,64.24641091,64.88495912,65.56504321,68.53297117,67.00749141,68.50182225,68.61168764,69.41437485,70.90491535,72.69266154
2.415459883,-46.36515574,-48.15034836,-46.52367445,-45.83657387,-48.59726082,-44.79161086,-44.44577599,-44.23515044,-43.81815246,-43.74060636,-43.73501419,-43.14796801,-43.19231096,-42.96863575,-43.40182856,-42.92598468,-42.86118259,-42.49130681,-42.86278121,31.42476336,40.39516787,45.83543076,46.44411993,44.1029156,50.29403288,56.55362088,58.4203266,60.70073567,59.96611082,60.66462032,61.30893665,64.25356802,62.76061161,64.32650014,64.40943811,65.18078126,66.54230388,68.55771889
2.421135029,-46.47275584,-48.19278731,-46.54561851,-45.88376665,-48.56775345,-44.82304076,-44.46477645,-44.24594145,-43.820976,-43.74830866,-43.74821968,-43.15270547,-43.19295076,-42.97418321,-43.4019546,-42.93324403,-42.86322312,-42.4932056,-42.87829211,27.19821395,36.96333758,41.96447688,42.3988435,39.78182647,46.21392794,52.36804757,54.28003092,56.54170457,55.68022689,56.44139232,57.04612655,59.96937347,58.5105554,60.14584434,60.20418807,60.94621755,62.17785842,64.44558669
2.426810176,-46.58310056,-48.22675728,-46.56511214,-45.93135184,-48.53914334,-44.85443,-44.485047,-44.25701257,-43.82447371,-43.75751457,-43.76232705,-43.15848917,-43.19493772,-42.9804832,-43.40166254,-42.94090499,-42.86583003,-42.49855876,-42.89081871,22.99550992,33.51561994,38.07625494,38.35951347,35.43739177,42.1328624,48.18169068,50.13386626,52.37639173,51.3892646,52.21552686,52.77701608,55.68076771,54.25738896,55.95880439,55.99587179,56.71092558,57.81457605,60.35205455
2.432485323,-46.69582897,-48.25269882,-46.58244854,-45.97915658,-48.51154888,-44.88568943,-44.50648878,-44.26836221,-43.82862658,-43.76816933,-43.77726686,-43.165295,-43.19821441,-42.9874799,-43.4009807,-42.94897243,-42.86885298,-42.50714379,-42.89977066,18.81817103,30.04647634,34.16928116,34.32701661,31.06911187,38.05071902,43.99511952,45.98169979,48.20506522,47.09367832,47.98722431,48.5019831,51.38808814,50.00115318,51.76440808,51.7845194,52.47499968,53.45524713,56.27215061
2.43816047,-46.81056738,-48.27113616,-46.59794067,-46.0269798,-48.48510201,-44.91673227,-44.52899675,-44.2799912,-43.83341113,-43.78021473,-43.79296864,-43.17309194,-43.20272187,-42.99511831,-43.39995787,-42.95744455,-42.87213709,-42.51867461,-42.90472111,14.6674788,26.5510055,30.2423778,30.30211784,26.67654533,33.96729286,39.80883133,41.82340931,44.027971,42.79387046,43.7566333,44.22137302,47.09163028,45.74186417,47.56178179,47.57024322,48.23837313,49.10238244,52.20036122
2.443835616,-46.92693327,-48.28265668,-46.61191392,-46.07459442,-48.45994669,-44.94747609,-44.55246076,-44.29190221,-43.83879989,-43.79359005,-43.80936166,-43.18184286,-43.20839995,-43.00334414,-43.39865908,-42.96630971,-42.87552752,-42.53281007,-42.90541697,10.54448462,23.02498539,26.29468057,26.2854267,22.25931923,29.88229524,35.62324931,37.65888371,39.84532928,38.49019135,39.52385099,39.93549271,42.79164871,41.47951316,43.35016437,43.35321897,44.00081099,44.75815033,48.13087138
2.449510763,-47.04453852,-48.28789089,-46.62469882,-46.12175041,-48.4362373,-44.9778446,-44.57676652,-44.3040992,-43.84476195,-43.8082329,-43.82637572,-43.19150559,-43.21518782,-43.01210381,-43.39716142,-42.97554403,-42.87887418,-42.54916378,-42.90178064,6.450020171,19.46488626,22.32563814,22.2773659,17.81713765,25.79535964,31.43872135,33.4880227,35.65733152,34.18293979,35.28892384,35.64460558,38.48835809,37.21406597,39.12891475,39.13366339,39.76190924,40.42432507,44.05781164
2.45518591,-47.16299195,-48.28749393,-46.63662422,-46.1681788,-48.41413686,-45.00776931,-44.60179671,-44.316587,-43.85126345,-43.82408004,-43.84394195,-43.20203393,-43.22302427,-43.02134448,-43.39554992,-42.98511007,-42.88203645,-42.5673149,-42.89390298,2.384708853,15.86785864,18.33500461,18.27814282,13.34978833,21.70604932,27.25551923,29.31073598,31.46413787,29.87236417,31.05184904,31.34892788,34.18193411,32.94546214,34.89751383,34.91180958,35.52110067,36.10224736,39.97549623
2.460861057,-47.28190136,-48.28212919,-46.64801093,-46.21359636,-48.39381533,-45.03719091,-44.62743188,-44.32937088,-43.85826831,-43.84106817,-43.86199349,-43.21337874,-43.23184808,-43.03101419,-43.39391384,-42.99495625,-42.88488762,-42.58681963,-42.88202851,-1.651022654,12.23170104,14.32282573,14.28772521,8.857147552,17.61386643,23.07383827,25.12694191,27.26587523,25.55866419,26.81257642,27.04862623,29.87251436,28.67361378,30.65556124,30.68788162,31.27766691,31.79279746,35.8786382
2.466536204,-47.40087497,-48.27245432,-46.65916608,-46.25771101,-48.37544782,-45.06606036,-44.65355149,-44.34245625,-43.86573874,-43.8591346,-43.8804662,-43.22548908,-43.24159835,-43.04106205,-43.39234335,-43.00501739,-42.88731876,-42.6072231,-42.86653416,-5.656933433,8.554812492,10.28941995,10.30582179,4.339183341,13.51826223,18.89379754,20.93656582,23.06263581,21.24199297,22.57101083,22.7438162,25.56019922,24.39840446,26.402768,26.46206975,27.03075621,27.49638153,31.76252964
2.47221135,-47.51952246,-48.25911009,-46.67037807,-46.30022777,-48.35921286,-45.0943398,-44.68003487,-44.3558484,-43.87363598,-43.87821787,-43.89929923,-43.23831323,-43.25221481,-43.05143856,-43.39092673,-43.01521589,-42.88924209,-42.62807126,-42.84790321,-9.632958464,4.836135259,6.235355299,6.331868876,-0.2040429624,9.418648131,14.71544039,16.739538,18.85447631,16.92245958,18.32701506,18.43456214,21.24505255,20.11968818,22.13894591,22.23450743,22.77940589,23.21293134,27.62317848
2.477886497,-47.63745564,-48.24271174,-46.68191235,-46.3408551,-48.3452907,-45.12200302,-44.70676208,-44.36955236,-43.88192089,-43.89825835,-43.91843565,-43.25179977,-43.26363814,-43.06209593,-43.38974819,-43.02546377,-42.89059349,-42.64892251,-42.82669666,-13.57920021,1.075092131,2.161423053,2.365023482,-4.772376543,5.314407165,10.53873553,12.53579163,14.64141765,12.60013182,14.08041305,14.12087783,16.92710248,15.83728857,17.86399481,18.00525122,18.52256857,18.94191705,23.45739749
2.483561644,-47.75428885,-48.22384281,-46.69400793,-46.37931141,-48.33386176,-45.14903578,-44.73361491,-44.3835728,-43.89055459,-43.91919862,-43.93782285,-43.2658985,-43.27581027,-43.07298854,-43.38888622,-43.03566527,-42.89133417,-42.66935872,-42.80352384,-17.49592198,-2.728477494,-1.931390811,-1.595836456,-9.365570267,1.204905616,6.363578413,8.325260568,10.42344516,8.27503924,9.830993447,9.802728145,12.60634214,11.55099839,13.5778885,13.77426449,14.2591407,14.68237275,19.26284528
2.489236791,-47.86963903,-48.20305112,-46.70687457,-46.41533161,-48.32510513,-45.17543576,-44.76047768,-44.39791406,-43.89949904,-43.94098399,-43.95741301,-43.28056138,-43.28867472,-43.08407338,-43.38841254,-43.04571982,-42.89145148,-42.68899529,-42.77901414,-21.38354335,-6.574379755,-6.041935584,-5.552104505,-13.98328697,-2.910495598,2.18979311,4.107877247,6.200509306,3.94717632,5.578513427,5.480031425,8.282730411,7.26057957,9.280660263,9.541405563,9.987992363,10.43293377,15.03802243
2.494911937,-47.98312571,-48.18084654,-46.72069076,-46.44867346,-48.31919713,-45.20121228,-44.78723814,-44.41258017,-43.90871768,-43.96356271,-43.97716338,-43.29574327,-43.30217693,-43.09531059,-43.38839148,-43.05552546,-42.89095876,-42.70748993,-42.75379135,-25.2426383,-10.46212441,-10.16892647,-9.505430832,-18.62510273,-7.032430026,-1.982865497,-0.1164293646,1.972526831,-0.383494298,1.322702655,1.152662508,3.956192734,2.9657637,4.97238884,5.306420525,5.707996736,6.191884406,10.78222902
2.500587084,-48.09437081,-48.1577002,-46.73560228,-46.47912343,-48.31631015,-45.22638579,-44.81378823,-44.42757504,-43.91817592,-43.98688634,-43.99703659,-43.31140266,-43.3162646,-43.10666397,-43.38887992,-43.06498217,-42.88989442,-42.72455001,-42.72845167,-29.0739362,-14.3909774,-14.31097526,-13.45770025,-23.29051098,-11.16151555,-6.154709104,-4.347735568,-2.260617681,-4.717038527,-2.936732642,-3.179543745,-0.3733779057,-1.333746897,0.6531852599,1.068941148,1.418058347,1.95721444,6.495491235
2.506262231,-48.20299851,-48.13404473,-46.75172142,-46.50650206,-48.31661142,-45.25098713,-44.84002491,-44.44290256,-43.92784162,-44.01090987,-44.01700077,-43.32750228,-43.33088803,-43.11810148,-43.38992748,-43.07399527,-42.88832024,-42.73993798,-42.70354597,-32.87832658,-18.36000721,-18.46662068,-17.41100384,-27.97892729,-15.29834525,-10.32611302,-8.586124507,-6.49906992,-9.053547604,-7.200105595,-7.516788527,-4.70611991,-5.638277503,-3.67681884,-3.171512416,-2.882861187,-2.273317785,2.178465856
2.511937378,-48.30863535,-48.11027532,-46.76912674,-46.53066842,-48.32026204,-45.27505664,-44.86585084,-44.45856691,-43.93768561,-44.03559189,-44.03702967,-43.34400955,-43.34600046,-43.12959578,-43.39157708,-43.08247863,-42.88631903,-42.75347513,-42.67956669,-36.65686755,-22.3681248,-22.63435774,-21.36760493,-32.68969476,-19.44347938,-14.49751286,-12.83168744,-10.74300364,-13.39313493,-11.46774465,-11.85930491,-9.042201797,-9.94817878,-8.017481183,-7.415524348,-7.19572068,-6.502118043,-2.167669085
2.517612524,-48.41091073,-48.08675121,-46.78786329,-46.55152368,-48.32741612,-45.29864314,-44.89117513,-44.47457279,-43.94768202,-44.06089465,-44.0571027,-43.360897,-43.36155844,-43.14112463,-43.39386565,-43.0903574,-42.8839918,-42.76504317,-42.65693912,-40.41079817,-26.41411738,-26.81266617,-25.32990073,-37.4220898,-23.59743868,-18.66940087,-17.08452472,-14.99261823,-17.73593305,-15.73998964,-16.20735348,-13.38182072,-14.26382399,-12.36865692,-11.66377184,-11.52138085,-10.73168728,-6.541329509
2.523287671,-48.50945814,-48.06379751,-46.80794334,-46.56901364,-48.33821995,-45.3218028,-44.9159139,-44.49092566,-43.95780868,-44.08678414,-44.0772049,-43.37814257,-43.37752213,-43.15267138,-43.39682496,-43.09757044,-42.88145455,-42.77458405,-42.63601688,-44.14155405,-30.49667663,-31.00003732,-29.30038066,-42.17532825,-27.76069894,-22.84232197,-21.34474638,-19.24813602,-22.08209074,-20.01718805,-20.56121801,-17.72520079,-18.58560576,-16.7302048,-15.91701045,-15.8605901,-14.96455364,-10.94063985
2.528962818,-48.60391727,-48.04170707,-46.82934745,-46.58313012,-48.35281145,-45.34459795,-44.93999095,-44.50763214,-43.9680474,-44.11322999,-44.09732682,-43.39572981,-43.39385569,-43.16422522,-43.40048256,-43.1040721,-42.87883491,-42.78209786,-42.6170811,-47.85078495,-34.61442194,-35.19499974,-33.28158302,-46.94857183,-31.93368702,-27.0168695,-25.6124724,-23.50979952,-26.43177039,-24.29969144,-24.92120103,-22.07259114,-22.91393236,-21.10199147,-20.17605683,-20.21397492,-19.20320796,-15.3635416
2.534637965,-48.6939373,-48.02074237,-46.85202594,-46.59391123,-48.37131955,-45.36709591,-44.96333826,-44.52470022,-43.9783842,-44.14020552,-44.11746444,-43.413648,-43.4105275,-43.17578152,-43.40486258,-43.10983344,-42.87626866,-42.78763913,-42.60034259,-51.54037257,-38.76591968,-39.39614301,-37.27605136,-51.74093465,-36.11677814,-31.19368068,-29.88783266,-27.77786848,-30.78514544,-28.58785217,-29.28761961,-26.42426377,-27.24922374,-25.48389411,-24.44176997,-24.58203467,-23.45004489,-19.80789203
2.540313112,-48.77918145,-48.00113729,-46.87590068,-46.60144057,-48.39386386,-45.38936779,-44.98589645,-44.54213962,-43.98880954,-44.16768759,-44.13761891,-43.43189221,-43.42751053,-43.18734194,-43.40998658,-43.11484282,-42.87389635,-42.79131175,-42.58594657,-55.21244574,-42.94969901,-43.60213993,-41.28629191,-56.55148986,-40.31029445,-35.37343179,-34.17096651,-32.0526169,-35.14239819,-32.88202039,-33.66080128,-30.78051122,-31.59190731,-29.87580171,-28.71503156,-28.96514074,-27.70731164,-24.27155027
2.545988258,-48.85933277,-47.98309877,-46.90086713,-46.60584542,-48.42055431,-45.41148732,-45.00761523,-44.55996208,-43.99931844,-44.19565653,-44.15779644,-43.45046329,-43.4447825,-43.19891456,-43.41587427,-43.1191059,-42.87186013,-42.79326284,-42.57397912,-58.86939021,-47.16426524,-47.81176696,-45.31473351,-61.37927635,-44.51450477,-39.55683326,-38.46202205,-36.33433005,-39.50371775,-37.1825413,-38.04108016,-35.14164397,-35.94241353,-34.27761511,-32.99672663,-33.36353958,-31.97706549,-28.75244936
2.551663405,-48.93410091,-47.9668083,-46.9267967,-46.60729405,-48.45149097,-45.43352984,-45.02845372,-44.57818162,-44.00991059,-44.22409602,-44.17800796,-43.4693678,-43.46232619,-43.21051387,-43.42254406,-43.12264507,-42.8703008,-42.79367585,-42.56447497,-62.51384968,-51.40811118,-52.02392275,-49.36369095,-66.22330539,-48.72962541,-43.74462442,-42.76115511,-40.62330142,-43.8692983,-41.48975273,-42.4287933,-39.50798774,-40.30117162,-38.68924627,-37.28772517,-37.77735916,-36.26114098,-33.24865353
2.557338552,-49.00322963,-47.95242331,-46.9535393,-46.60599224,-48.48676392,-45.45557126,-45.04838076,-44.59681483,-44.02059039,-44.25299291,-44.19826898,-43.4886179,-43.48012952,-43.22216065,-43.43001353,-43.12549836,-42.86935531,-42.79276328,-42.55742605,-66.14871542,-55.67972706,-56.23764482,-53.43533282,-71.08256721,-52.95582186,-47.93756823,-47.06852799,-44.91982982,-48.23933749,-45.80398302,-46.82427734,-43.87988063,-44.66860523,-43.11061702,-41.58886547,-42.20661823,-40.56112711,-37.75840085
2.563013699,-49.06650437,-47.94007838,-46.9809261,-46.6021793,-48.52645326,-45.47768719,-45.06737512,-44.61588111,-44.03136698,-44.28233717,-44.21859922,-43.50823121,-43.49818577,-43.23388181,-43.43829974,-43.127718,-42.86915458,-42.79075931,-42.5527902,-69.77710245,-59.97760957,-60.45212414,-57.53165429,-75.95603752,-57.19321122,-52.13644586,-51.38430794,-49.22421642,-52.61403517,-50.12554916,-51.22786538,-48.25767012,-49.04512836,-47.54165748,-45.90093979,-46.65123792,-44.87835429,-42.28013198
2.568688845,-49.12375937,-47.92988636,-47.00877255,-46.59612361,-48.57062913,-45.49995218,-45.08542562,-44.63540284,-44.04225419,-44.31212167,-44.23902245,-43.52823065,-43.5164936,-43.24571014,-43.44741944,-43.12936854,-42.86982182,-42.78791262,-42.5504999,-73.40231145,-64.30027013,-64.66671773,-61.65445528,-80.84268383,-61.44186524,-56.34205116,-55.70866544,-53.53676198,-56.99359231,-54.45475524,-55.63988419,-52.64171013,-53.43114159,-51.98230457,-50.22468271,-51.11105481,-49.21389035,-46.81250598
2.574363992,-49.17488341,-47.92193949,-47.03688148,-46.58811795,-48.61935189,-45.52243906,-45.10253126,-44.6554056,-44.0532705,-44.34234207,-44.25956615,-43.54864422,-43.53505711,-43.25768397,-43.45738914,-43.13052491,-42.87147129,-42.78447967,-42.55047046,-77.0277773,-68.64624279,-68.88095896,-65.80532417,-85.74147163,-65.70181377,-60.5551852,-60.04177234,-57.85776417,-61.37821007,-58.7918911,-60.06065159,-57.03235789,-57.82702859,-56.43250071,-54.56076243,-55.58583508,-53.56854478,-51.3544047
2.580039139,-49.21982378,-47.91631038,-47.06504633,-46.57847478,-48.67267229,-45.54521838,-45.11870118,-44.67591831,-44.06443894,-44.37299673,-44.28026132,-43.56950482,-43.55388586,-43.26984683,-43.46822517,-43.13127028,-42.87420745,-42.78071858,-42.55260756,-80.65700674,-73.01409181,-73.09456562,-69.98562673,-90.65137041,-69.97304852,-64.77665074,-64.3837998,-62.18751495,-65.76808915,-63.1372312,-64.49047417,-61.42997105,-62.23315309,-60.89219282,-58.90977517,-60.07528907,-57.94287983,-55.90492727
2.585714286,-49.25858769,-47.91305306,-47.09305458,-46.56752157,-48.73063182,-45.56835801,-45.13395462,-44.69697334,-44.07578695,-44.40408655,-44.30114221,-43.59084999,-43.5729948,-43.28224698,-43.47994363,-43.1316939,-42.87812469,-42.7768838,-42.5568139,-84.2935091,-77.40241906,-77.3074455,-74.19650015,-95.57135946,-74.25552694,-69.0072468,-68.73491616,-66.52629819,-70.1634292,-67.49103374,-68.92964511,-65.83490464,-66.64985631,-65.36133182,-63.27224243,-64.57908565,-62.33722731,-60.46337646
2.591389432,-49.29124101,-47.91220396,-47.12069111,-46.55559621,-48.79326298,-45.59192279,-45.14832081,-44.7186066,-44.08734627,-44.43561489,-44.32224612,-43.61272177,-43.59240422,-43.29493701,-43.49256033,-43.13188914,-42.88330726,-42.77322162,-42.56299486,-87.94072533,-81.80987112,-81.51969964,-78.43885156,-100.5004335,-78.54917608,-73.24776329,-73.09528471,-70.87438738,-74.5644284,-71.85353984,-73.37844237,-70.24750835,-71.07745481,-69.83987266,-67.64861111,-69.09686614,-66.7517095,-65.02923867
2.597064579,-49.31790422,-47.91378302,-47.14774165,-46.54304289,-48.86058974,-45.61597433,-45.16183871,-44.74085758,-44.09915274,-44.4675875,-44.34361314,-43.6351664,-43.61213957,-43.30797337,-43.50609075,-43.13195152,-42.88982971,-42.76996661,-42.57106294,-91.60196103,-86.23514629,-85.73162292,-82.71336059,-105.437608,-82.85389649,-77.49897587,-77.46506136,-75.23204344,-78.97128321,-76.22497286,-77.83712687,-74.66812374,-75.51623894,-74.32777475,-72.03925601,-73.62825711,-71.18626301,-69.60215923
2.602739726,-49.33874585,-47.91779478,-47.17399623,-46.53020814,-48.932628,-45.64057084,-45.17455684,-44.76376939,-44.11124613,-44.50001247,-44.36528605,-43.65823414,-43.63223136,-43.32141592,-43.52055008,-43.13197715,-42.89775762,-42.76733883,-42.58094126,-95.2803291,-90.67700119,-89.94370218,-87.0204852,-110.3819244,-87.16956578,-81.76164087,-81.8443923,-79.59951279,-83.38418805,-80.60553789,-82.30594097,-79.09708182,-79.96647161,-78.82500288,-76.4444844,-78.17288197,-75.64066418,-74.18191483
2.608414873,-49.35397401,-47.92422954,-47.19925247,-46.51743733,-49.00938609,-45.66576709,-45.1865329,-44.78738873,-44.12366998,-44.53290016,-44.38731004,-43.68197905,-43.65271499,-43.33532743,-43.53595318,-43.13206124,-42.90714848,-42.76554203,-42.59256581,-98.97870651,-95.13425705,-94.15661183,-91.36047028,-115.3324552,-91.49604212,-86.03649053,-86.2334116,-83.97702547,-87.80333516,-84.99542117,-86.78510698,-83.53470064,-84.4283876,-83.33152844,-80.8645422,-82.73037095,-80.11455494,-78.76838452
2.61409002,-49.36382675,-47.93306462,-47.22331886,-46.50507161,-49.09086538,-45.69161435,-45.1978334,-44.81176586,-44.13647133,-44.56626323,-44.40973263,-43.70645874,-43.67363052,-43.34977324,-43.55231475,-43.1322971,-42.91805294,-42.76476251,-42.60588672,-102.6997087,-99.60580555,-98.37120698,-95.73335838,-120.2883087,-95.83316739,-90.32422846,-90.63223883,-88.36479346,-92.22891436,-89.39478959,-91.27482585,-87.98128318,-88.9021933,-87.84733086,-85.29962138,-87.30036932,-84.60746809,-83.36152089
2.619765166,-49.36856213,-47.94426564,-47.24601779,-46.49344522,-49.17706088,-45.71816048,-45.20853328,-44.83695449,-44.14970055,-44.6001166,-44.43260349,-43.73173421,-43.69502248,-43.36482081,-43.5696495,-43.13277525,-42.93051613,-42.76516869,-42.62086857,-106.4456824,-104.090614,-102.5885143,-100.1390018,-125.2486334,-100.1807701,-94.62552536,-95.04097664,-92.76300906,-96.66111287,-93.80379025,-95.77527594,-92.4371154,-93.38806664,-92.37239914,-89.74986801,-91.88254368,-89.11885129,-87.96132245
2.625440313,-49.36844886,-47.95778792,-47.26718845,-46.48288322,-49.26796196,-45.74544996,-45.21871541,-44.86301173,-44.16341108,-44.63447749,-44.4559743,-43.75786957,-43.71693966,-43.38053934,-43.58797242,-43.13358302,-42.94457906,-42.76691135,-42.63748987,-110.2187171,-108.5877302,-106.8097209,-104.5770759,-130.2126227,-104.5386678,-98.94101514,-99.45970838,-97.17184354,-101.100115,-98.22254989,-100.2866118,-96.90246448,-97.88615754,-96.90673328,-94.21539058,-96.47658631,-93.64808904,-92.56780842
2.63111546,-49.36375832,-47.97357792,-47.28668941,-46.47369963,-49.36355309,-45.77352402,-45.22847009,-44.88999788,-44.17765926,-44.66936549,-44.47989863,-43.7849319,-43.73943488,-43.39699954,-43.6072991,-43.13480428,-42.96028008,-42.7701242,-42.65574181,-114.0206714,-113.0962856,-111.0361607,-109.0470927,-135.179519,-108.9066697,-103.2712913,-103.8884958,-101.5914457,-105.5461019,-102.6511743,-104.8089632,-101.3775773,-102.3965883,-101.4503455,-98.69626827,-101.0822175,-98.19452213,-97.18099671
2.636790607,-49.3547586,-47.9915747,-47.30440102,-46.46619589,-49.46381466,-45.80242072,-45.23789453,-44.91797633,-44.19250405,-44.70480256,-44.50443178,-43.81299097,-43.7625648,-43.41427325,-43.6276462,-43.13651953,-42.97765643,-42.77492498,-42.67562651,-117.853211,-117.6154989,-115.2693001,-113.5484149,-140.1486179,-113.2845785,-107.6169035,-108.3273766,-106.0219408,-109.999251,-107.089748,-109.3424339,-105.8626789,-106.9194546,-106.0032609,-103.1925587,-105.6991859,-102.7574645,-101.8008857
2.642465753,-49.34171078,-48.01171143,-47.32022747,-46.46065967,-49.56872384,-45.83217506,-45.24709228,-44.94701333,-44.20800679,-44.74081312,-44.52963073,-43.84211906,-43.78638966,-43.43243332,-43.64903188,-43.13880619,-42.99674554,-42.78141669,-42.6971548,-121.7178541,-122.1446777,-119.5107215,-118.0802695,-145.1192715,-117.6721924,-111.9783551,-112.7763623,-110.4634292,-114.4597355,-111.538333,-113.8871008,-110.3579714,-111.4548258,-110.5655184,-107.7043047,-110.3272669,-107.3362168,-106.4274403
2.6481409,-49.32486769,-48.03391695,-47.33409854,-46.457364,-49.6782556,-45.86281917,-45.25617265,-44.97717776,-44.22423103,-44.77742412,-44.55555393,-43.87239075,-43.81097314,-43.45155334,-43.67147633,-43.14173909,-43.01758643,-42.78968904,-42.72034383,-125.6160166,-126.6832193,-123.7621056,-122.6417611,-150.0908927,-122.0693067,-116.3561001,-117.2354362,-114.9159856,-118.9277236,-115.9969686,-118.4430131,-114.8636327,-116.0027462,-115.1371695,-112.2315409,-114.9662597,-111.930078,-111.0605822
2.653816047,-49.30447482,-48.05811725,-47.34597107,-46.45656657,-49.79238368,-45.89438237,-45.26525014,-45.00854089,-44.24124219,-44.8146651,-44.5822612,-43.9038827,-43.83638214,-43.47170754,-43.69500232,-43.14539111,-43.04022082,-42.79981997,-42.74521453,-129.5490553,-131.2306111,-128.025214,-127.2318848,-155.0629582,-126.4757151,-120.7505413,-121.7045507,-119.3796578,-123.4033779,-120.4656706,-123.0101912,-119.3798154,-120.5632358,-119.7182787,-116.7742978,-119.615982,-116.5383527,-115.7001849
2.659491194,-49.28077315,-48.08423699,-47.35583009,-46.45850935,-49.91108175,-45.92689136,-45.27444382,-45.0411761,-44.2591074,-44.85256828,-44.6098136,-43.93667341,-43.86268658,-43.49297068,-43.71963575,-43.14983394,-43.06469412,-42.81187707,-42.77178911,-133.5183028,-135.786429,-132.3018695,-131.8495382,-160.0350116,-130.8912116,-125.1620285,-126.1836261,-123.8544662,-127.886854,-124.9444301,-127.5886262,-123.906646,-125.1362908,-124.3089207,-121.3326059,-124.276264,-121.1603577,-120.3460729
2.665166341,-49.25400321,-48.11220095,-47.36368969,-46.46341833,-50.03432465,-45.96037032,-45.28387675,-45.07515855,-44.27789524,-44.89116858,-44.63827325,-43.97084303,-43.88995928,-43.51541796,-43.74540619,-43.1551389,-43.09105619,-42.82591901,-42.8000888,-137.5250923,-140.3503355,-136.5939378,-136.4935324,-165.006666,-135.3155915,-129.5908566,-130.6725479,-128.3404025,-132.3782999,-129.4332131,-132.178279,-128.4442234,-129.7218843,-128.9091791,-125.9064975,-128.9469414,-125.795425,-124.9980242
2.670841487,-49.22440982,-48.14193535,-47.36959353,-46.47150339,-50.16208967,-45.99484107,-45.29367541,-45.11056489,-44.29767543,-44.93050373,-44.66770318,-44.00647312,-43.9182758,-43.53912499,-43.77234735,-43.1613778,-43.11936186,-42.84199677,-42.83013184,-141.5707704,-144.922077,-140.9033079,-141.1626028,-169.9776065,-139.7486526,-134.0372646,-135.1711656,-132.8374292,-136.8778541,-133.9319591,-136.7790792,-132.9926183,-134.3199669,-133.5191428,-130.496008,-133.6278467,-130.4429035,-129.6557775
